Id,quality
0,6.373481870045339
1,6.0768107585498115
2,5.8659352536000995
3,5.802553282320787
4,5.645545300299489
5,6.467176358808985
6,5.411603335032737
7,5.496213663226854
8,5.089010984980604
9,5.774774653678946
10,5.794579954738339
11,6.226770574092939
12,5.591461252438904
13,6.203712763875075
14,5.24377581572233
15,5.639018534028764
16,5.502442602289108
17,6.636901297853967
18,5.327932915894621
19,5.995370332998391
20,6.668963256761089
21,6.878214166595882
22,6.478685954125353
23,6.92247247382528
24,5.319092981563045
25,4.975039126671788
26,5.7384620745391715
27,5.423357383627803
28,6.176006345603241
29,5.565279280290042
30,6.666351107755105
31,5.378919037127332
32,5.87165376734842
33,5.662356610354863
34,6.757668035584771
35,5.5314121191808
36,5.306911671912388
37,5.534539260156066
38,6.195105596020682
39,5.47586004971626
40,5.908161627190822
41,5.405363375406893
42,6.00568625326747
43,5.331364970681932
44,5.680811218811101
45,6.459840014310316
46,5.7094488888540695
47,5.754872641255645
48,6.3459232786620134
49,5.518516962698129
50,5.3591588568042425
51,6.067806402544164
52,5.198033417637987
53,6.842058523299784
54,3.7692816615124514
55,6.190623972742941
56,5.4654809259397155
57,6.039652578945436
58,5.519854811578369
59,5.598141088379236
60,5.997344775310609
61,6.069615676415481
62,6.282611042702598
63,6.174108775146209
64,6.064704477948794
65,5.607250788115522
66,6.252408968242634
67,6.370227322800872
68,5.951652344961104
69,6.976445281804246
70,5.70290112690634
71,5.617903070832369
72,6.638432551665346
73,5.656917362172862
74,5.260249003849111
75,5.985769005015669
76,5.365483623536534
77,5.75012496930259
78,5.4195547084732425
79,5.111854369321378
80,5.214181334436603
81,5.984798040252173
82,5.742037386438767
83,5.631852875169358
84,6.768519078648978
85,5.717988710230088
86,6.44342927698483
87,5.833463129792477
88,5.211903526782038
89,6.224869009637558
90,5.516682016885596
91,5.578203185358262
92,5.817048862831342
93,5.269275145231063
94,6.0669950222532805
95,5.53492030348508
96,6.110592414891357
97,5.477742711094606
98,6.402981389745179
99,4.997458892285721
100,5.7277971273929325
101,5.151007863115865
102,4.9421511863541525
103,6.263836176211754
104,6.239772979775012
105,5.937510616124285
106,5.907076968392772
107,5.613907398514783
108,5.581662173807587
109,5.485654607764161
110,6.901814235629757
111,5.529606377844573
112,5.775445647648809
113,5.639104792319586
114,5.556317646926686
115,6.087952578594582
116,6.118431673099423
117,5.936174082209391
118,5.556896383367132
119,5.617903070832369
120,6.2869476620029445
121,6.5546507547143165
122,5.779742913653905
123,6.566463801115987
124,5.058149032522579
125,5.55925231710512
126,6.053749325001547
127,6.192382445628226
128,5.191528407816321
129,6.71332929575297
130,6.142414773401782
131,5.9549595212654935
132,5.720861864845858
133,6.378446614730592
134,5.8482249939114865
135,6.436335590772671
136,6.220503637637421
137,5.488812195208197
138,6.041670437509595
139,5.29320663153365
140,5.412768855835992
141,6.106800687588134
142,5.856982477427806
143,5.240879484102777
144,6.402216983803072
145,6.252976462105721
146,6.45499924379655
147,6.198558392894398
148,6.679570667766285
149,5.903729919354163
150,6.830714396018607
151,5.764726842455133
152,5.552788170526355
153,5.9844086020762575
154,5.639823514189203
155,6.299009914614089
156,6.306642640387736
157,5.440687609916324
158,5.395167678608772
159,5.928710453861072
160,6.165350272770866
161,6.039722513316292
162,5.483878265586895
163,6.168908024170577
164,4.8851929660416715
165,6.157249496374675
166,6.746816766466907
167,5.3429733721001185
168,5.093145396177647
169,5.489233594491338
170,5.6570602884825405
171,6.117557439624164
172,5.536706287920225
173,5.345395423475026
174,5.673132647857727
175,6.594115522574668
176,5.510044669376413
177,6.297877353374304
178,5.7612383867229084
179,5.6282523003274605
180,5.8333903436587775
181,5.377396739502984
182,5.97009281152765
183,5.839403895049458
184,5.636431433281956
185,5.593081501467225
186,6.190623972742941
187,5.335334819679019
188,5.137158014298876
189,5.797143848698141
190,6.343413297196406
191,5.685583017888177
192,6.583797600862653
193,6.238084887979824
194,5.5121803841884685
195,5.663518545943418
196,5.261422135283254
197,5.231406900442664
198,6.292011980858007
199,5.635979014949129
200,5.178553989404577
201,5.603346530485538
202,5.319092981563045
203,6.3333996997822055
204,5.7219996071753485
205,5.634427359425189
206,5.844026955719187
207,5.931137542962517
208,5.062081228841663
209,6.432654239865684
210,5.208590046419886
211,6.107957124811662
212,5.499250550425785
213,6.4607082649511085
214,6.261990834768227
215,5.669231946719407
216,5.256691390140247
217,5.623881972958287
218,6.299946442167709
219,6.347978650915337
220,5.583885127057698
221,6.079688546604643
222,5.544808493769125
223,5.567570236798076
224,6.09676936113334
225,6.204588864379502
226,5.847069399537105
227,5.173322970559525
228,6.248907317236956
229,5.6148516128060635
230,6.027536176794882
231,5.624494430220949
232,4.777408294731288
233,6.144036583420814
234,6.183939215782516
235,5.880845385635951
236,5.766187438430137
237,6.240555782401401
238,5.780666722619088
239,5.404749329096575
240,5.950506077483681
241,4.935202786782668
242,5.490209467683343
243,5.2524393980121715
244,5.476315608862109
245,5.189012178851186
246,6.1622437613413865
247,6.161028360236855
248,5.945270405328216
249,5.6366348088299105
250,5.639113333364435
251,5.250520035958317
252,6.556689935506938
253,6.332553737627364
254,5.1888375697878075
255,6.006218139721426
256,6.03449044377561
257,5.1640608008372055
258,6.419481792128948
259,5.29978615564923
260,6.331634409807975
261,5.949744887268963
262,5.8560163420297044
263,5.397115950885791
264,5.993582773410793
265,6.1594100180045075
266,5.163336095036954
267,6.093551597420856
268,5.663214971698693
269,6.2409939745958525
270,6.519519370192398
271,6.022633344212608
272,6.149717532563386
273,6.710111296799369
274,5.987253363477805
275,6.068527273404214
276,5.907413028169174
277,6.297787150677351
