Id,quality
0,6.37E+00
1,6.08E+00
2,5.87E+00
3,5.80E+00
4,5.65E+00
5,6.47E+00
6,5.41E+00
7,5.50E+00
8,5.09E+00
9,5.77E+00
10,5.79E+00
11,6.23E+00
12,5.59E+00
13,6.20E+00
14,5.24E+00
15,5.64E+00
16,5.50E+00
17,6.64E+00
18,5.33E+00
19,6.00E+00
20,6.67E+00
21,6.88E+00
22,6.48E+00
23,6.92E+00
24,5.32E+00
25,4.98E+00
26,5.74E+00
27,5.42E+00
28,6.18E+00
29,5.57E+00
30,6.67E+00
31,5.38E+00
32,5.87E+00
33,5.66E+00
34,6.76E+00
35,5.53E+00
36,5.31E+00
37,5.53E+00
38,6.20E+00
39,5.48E+00
40,5.91E+00
41,5.41E+00
42,6.01E+00
43,5.33E+00
44,5.68E+00
45,6.46E+00
46,5.71E+00
47,5.75E+00
48,6.35E+00
49,5.52E+00
50,5.36E+00
51,6.07E+00
52,5.20E+00
53,6.84E+00
54,3.77E+00
55,6.19E+00
56,5.47E+00
57,6.04E+00
58,5.52E+00
59,5.60E+00
60,6.00E+00
61,6.07E+00
62,6.28E+00
63,6.17E+00
64,6.06E+00
65,5.61E+00
66,6.25E+00
67,6.37E+00
68,5.95E+00
69,6.98E+00
70,5.70E+00
71,5.62E+00
72,6.64E+00
73,5.66E+00
74,5.26E+00
75,5.99E+00
76,5.37E+00
77,5.75E+00
78,5.42E+00
79,5.11E+00
80,5.21E+00
81,5.98E+00
82,5.74E+00
83,5.63E+00
84,6.77E+00
85,5.72E+00
86,6.44E+00
87,5.83E+00
88,5.21E+00
89,6.22E+00
90,5.52E+00
91,5.58E+00
92,5.82E+00
93,5.27E+00
94,6.07E+00
95,5.53E+00
96,6.11E+00
97,5.48E+00
98,6.40E+00
99,5.00E+00
100,5.73E+00
101,5.15E+00
102,4.94E+00
103,6.26E+00
104,6.24E+00
105,5.94E+00
106,5.91E+00
107,5.61E+00
108,5.58E+00
109,5.49E+00
110,6.90E+00
111,5.53E+00
112,5.78E+00
113,5.64E+00
114,5.56E+00
115,6.09E+00
116,6.12E+00
117,5.94E+00
118,5.56E+00
119,5.62E+00
120,6.29E+00
121,6.55E+00
122,5.78E+00
123,6.57E+00
124,5.06E+00
125,5.56E+00
126,6.05E+00
127,6.19E+00
128,5.19E+00
129,6.71E+00
130,6.14E+00
131,5.95E+00
132,5.72E+00
133,6.38E+00
134,5.85E+00
135,6.44E+00
136,6.22E+00
137,5.49E+00
138,6.04E+00
139,5.29E+00
140,5.41E+00
141,6.11E+00
142,5.86E+00
143,5.24E+00
144,6.40E+00
145,6.25E+00
146,6.45E+00
147,6.20E+00
148,6.68E+00
149,5.90E+00
150,6.83E+00
151,5.76E+00
152,5.55E+00
153,5.98E+00
154,5.64E+00
155,6.30E+00
156,6.31E+00
157,5.44E+00
158,5.40E+00
159,5.93E+00
160,6.17E+00
161,6.04E+00
162,5.48E+00
163,6.17E+00
164,4.89E+00
165,6.16E+00
166,6.75E+00
167,5.34E+00
168,5.09E+00
169,5.49E+00
170,5.66E+00
171,6.12E+00
172,5.54E+00
173,5.35E+00
174,5.67E+00
175,6.59E+00
176,5.51E+00
177,6.30E+00
178,5.76E+00
179,5.63E+00
180,5.83E+00
181,5.38E+00
182,5.97E+00
183,5.84E+00
184,5.64E+00
185,5.59E+00
186,6.19E+00
187,5.34E+00
188,5.14E+00
189,5.80E+00
190,6.34E+00
191,5.69E+00
192,6.58E+00
193,6.24E+00
194,5.51E+00
195,5.66E+00
196,5.26E+00
197,5.23E+00
198,6.29E+00
199,5.64E+00
200,5.18E+00
201,5.60E+00
202,5.32E+00
203,6.33E+00
204,5.72E+00
205,5.63E+00
206,5.84E+00
207,5.93E+00
208,5.06E+00
209,6.43E+00
210,5.21E+00
211,6.11E+00
212,5.50E+00
213,6.46E+00
214,6.26E+00
215,5.67E+00
216,5.26E+00
217,5.62E+00
218,6.30E+00
219,6.35E+00
220,5.58E+00
221,6.08E+00
222,5.54E+00
223,5.57E+00
224,6.10E+00
225,6.20E+00
226,5.85E+00
227,5.17E+00
228,6.25E+00
229,5.61E+00
230,6.03E+00
231,5.62E+00
232,4.78E+00
233,6.14E+00
234,6.18E+00
235,5.88E+00
236,5.77E+00
237,6.24E+00
238,5.78E+00
239,5.40E+00
240,5.95E+00
241,4.94E+00
242,5.49E+00
243,5.25E+00
244,5.48E+00
245,5.19E+00
246,6.16E+00
247,6.16E+00
248,5.95E+00
249,5.64E+00
250,5.64E+00
251,5.25E+00
252,6.56E+00
253,6.33E+00
254,5.19E+00
255,6.01E+00
256,6.03E+00
257,5.16E+00
258,6.42E+00
259,5.30E+00
260,6.33E+00
261,5.95E+00
262,5.86E+00
263,5.40E+00
264,5.99E+00
265,6.16E+00
266,5.16E+00
267,6.09E+00
268,5.66E+00
269,6.24E+00
270,6.52E+00
271,6.02E+00
272,6.15E+00
273,6.71E+00
274,5.99E+00
275,6.07E+00
276,5.91E+00
277,6.30E+00
278,5.83E+00
279,6.40E+00
280,6.50E+00
281,5.61E+00
282,6.26E+00
283,5.27E+00
284,5.72E+00
285,6.32E+00
286,5.76E+00
287,7.00E+00
288,5.52E+00
289,5.64E+00
290,5.98E+00
291,6.92E+00
292,6.06E+00
293,5.42E+00
294,6.63E+00
295,5.80E+00
296,6.36E+00
297,4.39E+00
298,5.57E+00
299,6.05E+00
300,5.47E+00
301,5.36E+00
302,6.37E+00
303,5.20E+00
304,5.43E+00
305,5.99E+00
306,5.61E+00
307,6.12E+00
308,6.75E+00
309,6.00E+00
310,5.17E+00
311,6.09E+00
312,6.10E+00
313,5.61E+00
314,6.47E+00
315,5.20E+00
316,5.41E+00
317,5.81E+00
318,6.64E+00
319,5.62E+00
320,5.50E+00
321,6.37E+00
322,5.73E+00
323,6.37E+00
324,6.77E+00
325,6.28E+00
326,6.13E+00
327,5.32E+00
328,5.50E+00
329,5.79E+00
330,5.68E+00
331,4.91E+00
332,5.96E+00
333,5.61E+00
334,5.77E+00
335,5.82E+00
336,5.66E+00
337,5.56E+00
338,5.27E+00
339,6.29E+00
340,6.02E+00
341,5.48E+00
342,6.27E+00
343,5.35E+00
344,6.04E+00
345,5.47E+00
346,6.50E+00
347,5.84E+00
348,5.93E+00
349,5.78E+00
350,4.93E+00
351,5.46E+00
352,6.45E+00
353,5.60E+00
354,5.99E+00
355,5.97E+00
356,5.71E+00
357,5.01E+00
358,5.08E+00
359,5.51E+00
360,5.96E+00
361,5.82E+00
362,5.79E+00
363,6.10E+00
364,5.78E+00
365,5.25E+00
366,6.15E+00
367,5.78E+00
368,6.85E+00
369,5.48E+00
370,5.27E+00
371,6.36E+00
372,6.38E+00
373,6.48E+00
374,5.24E+00
375,6.13E+00
376,6.13E+00
377,6.14E+00
378,5.55E+00
379,5.58E+00
380,5.67E+00
381,6.36E+00
382,6.30E+00
383,5.82E+00
384,5.22E+00
385,5.62E+00
386,5.92E+00
387,5.62E+00
388,6.61E+00
389,5.41E+00
390,5.66E+00
391,6.11E+00
392,5.38E+00
393,6.20E+00
394,5.94E+00
395,5.41E+00
396,6.77E+00
397,6.76E+00
398,6.52E+00
399,6.08E+00
400,4.24E+00
401,6.12E+00
402,6.91E+00
403,6.19E+00
404,6.44E+00
405,6.19E+00
406,5.92E+00
407,5.41E+00
408,6.00E+00
409,5.53E+00
410,5.38E+00
411,5.99E+00
412,5.67E+00
413,5.73E+00
414,6.47E+00
415,5.39E+00
416,5.05E+00
417,5.58E+00
418,5.83E+00
419,6.54E+00
420,6.25E+00
421,6.49E+00
422,5.63E+00
423,5.22E+00
424,4.79E+00
425,6.28E+00
426,5.98E+00
427,6.14E+00
428,6.51E+00
429,5.57E+00
430,6.22E+00
431,5.28E+00
432,6.29E+00
433,6.64E+00
434,5.70E+00
435,6.04E+00
436,5.64E+00
437,5.71E+00
438,6.56E+00
439,5.84E+00
440,5.67E+00
441,5.53E+00
442,5.53E+00
443,6.31E+00
444,5.51E+00
445,6.16E+00
446,5.43E+00
447,5.84E+00
448,6.10E+00
449,5.98E+00
450,6.13E+00
451,5.25E+00
452,5.75E+00
453,6.37E+00
454,6.42E+00
455,5.49E+00
456,5.87E+00
457,6.55E+00
458,6.33E+00
459,5.69E+00
460,5.46E+00
461,5.79E+00
462,6.10E+00
463,6.62E+00
464,6.50E+00
465,6.10E+00
466,5.62E+00
467,5.77E+00
468,5.66E+00
469,6.73E+00
470,5.58E+00
471,5.17E+00
472,5.80E+00
473,6.16E+00
474,5.29E+00
475,5.92E+00
476,5.25E+00
477,6.06E+00
478,6.50E+00
479,5.40E+00
480,6.18E+00
481,5.91E+00
482,5.73E+00
483,5.95E+00
484,5.67E+00
485,5.97E+00
486,5.97E+00
487,6.32E+00
488,5.76E+00
489,5.06E+00
490,5.65E+00
491,6.08E+00
492,5.19E+00
493,5.94E+00
494,5.50E+00
495,6.61E+00
496,5.85E+00
497,5.68E+00
498,5.55E+00
499,6.21E+00
500,6.27E+00
501,4.86E+00
502,5.82E+00
503,6.45E+00
504,5.16E+00
505,6.10E+00
506,6.52E+00
507,5.71E+00
508,5.28E+00
509,5.55E+00
510,5.51E+00
511,5.42E+00
512,6.09E+00
513,5.83E+00
514,5.70E+00
515,5.62E+00
516,6.04E+00
517,5.76E+00
518,6.52E+00
519,5.76E+00
520,5.55E+00
521,5.96E+00
522,5.85E+00
523,6.20E+00
524,5.57E+00
525,5.72E+00
526,6.50E+00
527,5.97E+00
528,5.82E+00
529,5.29E+00
530,6.19E+00
531,6.07E+00
532,5.57E+00
533,6.74E+00
534,5.28E+00
535,5.33E+00
536,6.09E+00
537,6.16E+00
538,6.71E+00
539,5.99E+00
540,5.30E+00
541,6.25E+00
542,5.66E+00
543,6.10E+00
544,5.56E+00
545,6.31E+00
546,6.46E+00
547,5.60E+00
548,5.77E+00
549,5.62E+00
550,5.42E+00
551,6.01E+00
552,5.92E+00
553,5.69E+00
554,5.28E+00
555,5.62E+00
556,5.77E+00
557,6.47E+00
558,6.16E+00
559,5.45E+00
560,5.37E+00
561,5.56E+00
562,5.66E+00
563,5.60E+00
564,6.34E+00
565,5.36E+00
566,4.32E+00
567,6.34E+00
568,6.15E+00
569,5.85E+00
570,6.81E+00
571,5.56E+00
572,6.37E+00
573,5.94E+00
574,6.32E+00
575,5.56E+00
576,7.03E+00
577,4.96E+00
578,5.07E+00
579,5.80E+00
580,6.47E+00
581,5.45E+00
582,5.80E+00
583,5.73E+00
584,5.57E+00
585,5.68E+00
586,5.93E+00
587,6.56E+00
588,5.62E+00
589,5.49E+00
590,5.42E+00
591,5.97E+00
592,6.13E+00
593,5.32E+00
594,6.16E+00
595,5.49E+00
596,5.95E+00
597,6.30E+00
598,6.25E+00
599,6.11E+00
600,5.52E+00
601,5.15E+00
602,5.47E+00
603,6.48E+00
604,5.31E+00
605,5.29E+00
606,5.66E+00
607,5.88E+00
608,5.82E+00
609,6.29E+00
610,6.38E+00
611,5.94E+00
612,6.28E+00
613,6.29E+00
614,5.25E+00
615,6.03E+00
616,5.61E+00
617,6.34E+00
618,6.32E+00
619,5.76E+00
620,6.07E+00
621,5.43E+00
622,5.77E+00
623,6.56E+00
624,5.82E+00
625,6.12E+00
626,5.37E+00
627,5.66E+00
628,5.87E+00
629,6.81E+00
630,6.38E+00
631,6.44E+00
632,5.45E+00
633,5.93E+00
634,4.87E+00
635,5.99E+00
636,5.71E+00
637,6.16E+00
638,6.26E+00
639,6.03E+00
640,5.86E+00
641,6.10E+00
642,5.72E+00
643,6.29E+00
644,4.87E+00
645,5.93E+00
646,6.29E+00
647,5.54E+00
648,5.75E+00
649,5.91E+00
650,6.94E+00
651,6.48E+00
652,5.69E+00
653,6.07E+00
654,5.03E+00
655,6.15E+00
656,5.77E+00
657,5.58E+00
658,4.90E+00
659,6.09E+00
660,6.48E+00
661,5.19E+00
662,5.62E+00
663,4.73E+00
