Id,quality
0,5.67E+00
1,5.57E+00
2,6.41E+00
3,4.96E+00
4,4.91E+00
5,5.19E+00
6,5.10E+00
7,5.66E+00
8,5.20E+00
9,5.25E+00
10,4.96E+00
11,5.79E+00
12,4.78E+00
13,5.08E+00
14,5.25E+00
15,6.01E+00
16,5.17E+00
17,5.08E+00
18,5.13E+00
19,5.41E+00
20,6.01E+00
21,5.17E+00
22,5.96E+00
23,6.69E+00
24,5.18E+00
25,4.27E+00
26,4.87E+00
27,5.13E+00
28,5.73E+00
29,5.73E+00
30,6.35E+00
31,6.02E+00
32,5.98E+00
33,6.19E+00
34,5.23E+00
35,5.13E+00
36,5.34E+00
37,5.45E+00
38,5.97E+00
39,5.32E+00
40,5.49E+00
41,5.22E+00
42,5.24E+00
43,5.09E+00
44,6.26E+00
45,5.90E+00
46,5.20E+00
47,5.71E+00
48,5.44E+00
49,5.41E+00
50,5.80E+00
51,5.79E+00
52,5.04E+00
53,6.27E+00
54,5.37E+00
55,5.24E+00
56,5.76E+00
57,5.09E+00
58,5.16E+00
59,4.94E+00
60,5.78E+00
61,5.40E+00
62,5.97E+00
63,5.39E+00
64,5.59E+00
65,5.68E+00
66,6.20E+00
67,6.18E+00
68,5.29E+00
69,5.14E+00
70,5.04E+00
71,4.97E+00
72,5.44E+00
73,4.99E+00
74,5.37E+00
75,6.11E+00
76,5.22E+00
77,6.30E+00
78,4.81E+00
79,6.14E+00
80,5.81E+00
81,5.38E+00
82,5.46E+00
83,5.26E+00
84,5.10E+00
85,5.36E+00
86,5.65E+00
87,5.25E+00
88,6.27E+00
89,5.56E+00
90,5.60E+00
91,5.79E+00
92,5.64E+00
93,5.19E+00
94,5.18E+00
95,6.23E+00
96,5.35E+00
97,6.32E+00
98,5.30E+00
99,4.96E+00
100,5.25E+00
101,5.21E+00
102,6.21E+00
103,5.55E+00
104,5.12E+00
105,5.31E+00
106,6.27E+00
107,5.72E+00
108,4.99E+00
109,5.99E+00
110,5.24E+00
111,5.18E+00
112,5.79E+00
113,5.80E+00
114,6.17E+00
115,4.88E+00
116,6.67E+00
117,6.44E+00
118,6.19E+00
119,5.70E+00
120,5.33E+00
121,6.43E+00
122,6.07E+00
123,5.38E+00
124,4.86E+00
125,5.82E+00
126,5.69E+00
127,5.41E+00
128,5.29E+00
129,5.33E+00
130,5.28E+00
131,6.07E+00
132,5.77E+00
133,5.38E+00
134,5.17E+00
135,5.98E+00
136,5.13E+00
