,Class,Feature 0,Feature 1
0,0,-1.5394143496661057,-0.7256551599699828
1,1,2.3931623502056745,-1.3258978597695394
2,0,0.15595409689070583,0.22087422254622635
3,1,0.5043399263271303,-0.44221733318852263
4,1,-0.28874837005432263,-0.04716600600376153
5,1,0.8542474459106031,1.3367387173198422
6,0,-0.946377392521436,0.8731580648709283
7,0,-0.49226872464129995,0.8343619482502231
8,1,0.7494314863665117,-0.6650999443035258
9,1,1.7031153586188816,-1.000933081156309
10,1,-0.2905487520490022,-0.12313137970109422
11,0,-0.4208529490373746,-0.47809103220950677
12,0,-1.3086744419263856,0.24728518627148216
13,1,1.1304317167347069,0.05687371768414795
14,0,-1.2175914954181781,-0.5299597490331619
15,1,1.0347032092149715,0.013007708210889368
16,1,0.8820348536921665,0.6578006136455667
17,1,1.4370676932277298,0.9211526352968327
18,0,-0.6309461770925241,0.7319105927730933
19,1,0.45954573689268535,-0.4749341409579181
20,1,0.5031934570624702,-0.5213282855789354
21,1,0.19618135229047373,-0.3837903020050615
22,0,0.014699396324969083,1.4877380854257938
23,0,-1.6986037756265537,0.48310210242430196
24,0,-1.0038760632519086,-0.04001116193109899
25,1,1.8763220697388452,-1.022653487192433
26,0,0.4756875831529389,-0.10682011705247135
27,0,-0.9611581033759564,-0.7160245234884943
28,0,-0.1221282266203797,-0.18511345342214297
29,1,0.500540695043384,-0.5882502951389033
30,0,-1.3579124911902056,-0.9385699036806829
31,0,-0.4217309879140304,-0.4483190246619686
32,0,-0.08361761594838718,1.0412292756841262
33,0,0.03872473717929181,-0.16156521514676636
34,1,0.9163807245002192,-0.7050855069370086
35,0,-0.14174169974832007,-0.48646384369411455
36,1,0.40851058260604056,0.6980869769211162
37,0,0.4829779481864507,-0.10225435332844335
38,0,-2.081228012036206,-1.0589670867592558
39,1,1.8306640561170076,0.5743729649224439
40,0,-0.7020326658411196,-0.4907851332220363
41,1,2.148527377238674,-1.249881971677043
42,1,1.2595743843054845,0.08368440683911715
43,1,0.8639464782648747,0.8510638864826388
44,1,0.8838931447716197,-0.6287165671896234
45,1,0.22594135899055867,1.2762714538025355
46,1,0.783672122175278,-0.6631622670169735
47,1,-0.048571739414519643,0.7380864998898784
48,0,-0.9228956115658635,-0.8332254484862862
49,0,0.40781436263556503,0.39125747485968276
50,1,0.26267898890583974,0.5180031650264361
51,1,-0.43947442233103107,-0.09399296369393328
52,1,0.8859895360938688,-0.6351220125759837
53,0,-0.20335398435076052,0.4338710908133389
54,0,-0.5352733870390044,-0.5999235110640899
55,0,-0.4547235498629202,0.11110758211265026
56,0,-0.27542600950679075,-0.39441116037676194
57,1,0.08520159344873185,-0.37893419872911827
58,1,1.4146339458249557,-0.8748969293800933
59,0,-1.002351314894336,-0.6431661655714495
60,0,-1.338680676368181,1.2700380038129326
61,1,2.292208039594547,1.5232782508466933
62,0,-0.2224823359021687,-0.14597910296598438
63,0,-0.2503139949689413,-0.4307979456132309
64,1,0.04207944591829399,0.38646627383303256
65,1,0.6354922674722538,-0.6074761556280357
66,0,-0.19408133174419023,0.5895876603038825
67,0,-0.9199648716188741,-0.4761763025596786
68,1,0.9140624317721299,-0.7054088916858102
69,0,0.17471279090923186,-0.4763226147523034
70,0,0.17678971308886815,0.145709456777048
71,1,0.04912390441478409,0.15299092739913173
72,0,-2.6992646015740447,0.9116535368160472
73,1,0.7197531334024645,-0.005208506147003189
74,1,0.019952965418210233,-0.04418652823901015
75,1,0.3766710226813492,-0.4810726611436634
76,0,-0.48663235240518304,-0.7167659836397351
77,0,-0.5879743801055839,-0.2664716548605228
78,1,1.3092590348671829,-0.8821165997990817
79,1,0.34844168787750307,-0.07451848192381783
80,1,1.9319005470637842,-1.0707141637995101
81,1,0.08108345527900207,-0.32671418350695747
82,0,-0.3189513972165171,-0.07724233370628425
83,1,0.1777249913744272,0.25399475338671074
84,0,-0.7790881857798388,-0.6411298210676781
85,1,0.551098463620162,1.2112694513680111
86,0,-1.0209838284301709,0.6684778662095487
87,0,-0.8066137005220038,0.8123181621763811
88,0,0.1107667727055972,0.22011680280866353
89,1,0.4320954285649745,-0.4946343036200925
90,0,-1.2399748914677928,0.6140773056333774
91,1,0.2730797544375154,0.8952102812778773
92,1,-0.9804865073931452,0.1533503100417395
93,1,1.184786399731025,1.1688687272623197
94,0,1.1721278001109323,0.2685257492405986
95,1,2.1654643962960467,-1.2341261023941714
96,0,-0.13665631443765675,0.498234206528869
97,1,0.29990218528863144,0.19508148935250724
98,1,0.8126611463265128,0.5418541851151735
99,1,0.3458935208398263,-0.10566990451092095
100,1,1.1428866046628094,0.3895065883083428
101,0,0.8566562432045508,0.5761941866936473
102,0,0.7832772115357081,0.8301638619599567
103,1,-0.40803481832493027,-0.06676218361779257
104,0,-0.20680995401361213,-0.10800132100118098
105,0,-0.4868330170302468,-0.36667935911159033
106,1,-0.10926037615116235,-0.23637323844079838
107,0,0.16757235649049174,-0.6480603582140546
108,0,-0.03773448632065857,1.185253932078785
109,1,-0.562204271710915,-0.005504070515742698
110,1,0.3784895042125752,0.6674617864582435
