,Class,Feature 0,Feature 1
0,0,-2.136739026142129,-0.11382572006735014
1,1,2.329579883220528,-0.6355490314186452
2,1,0.47098855637985215,0.1943870977813686
3,1,0.29889350232704537,0.13121035973838913
4,1,-0.16824657523740627,0.4682830971402817
5,0,-0.7809105219075897,0.0023476546385089447
6,1,-0.8308724267994374,-0.10178130245726069
7,0,-1.129060598822598,2.4171830560431045
8,0,-0.35711790694165974,-1.001900245170995
9,0,-1.130518646585462,2.277382407810291
10,0,0.16290523000654822,-0.927792034378023
11,0,0.17822528600360343,-1.3068816921246542
12,0,-0.977506439344116,-0.5551484237970223
13,1,-0.47105058339189965,0.6570514246137411
14,1,-0.25209287309588135,-1.5225835652685074
15,1,1.2446309272822114,-0.7971193317572727
16,0,0.42538332233599274,1.3819319524035265
17,1,2.1557661866445104,-1.5819728413180234
18,1,0.20165478037085854,1.7307669416185838
19,1,2.53297934295533,-0.5122718715074707
20,0,0.25946869594803246,-0.2505004340776683
21,0,-0.002124505676167454,-0.7918478068779488
22,0,-2.024327848521234,0.42851739717809
23,1,-0.29474518309456077,-0.33914320935606423
24,0,-1.3076343842763651,1.6972355909958028
25,1,-0.3466707480505494,0.04590574551789539
26,1,2.5112243916067527,0.2877077446893469
27,0,-0.23770723901829727,-1.4321696965527886
28,1,-0.7506383840090813,-0.8078347848312346
29,1,-0.6226471512533773,-0.15757996116597395
30,0,-0.4725546137453363,0.4746968271037493
31,0,-0.3292048926033897,-1.0397935918053904
32,0,0.6143846330282139,0.3003046018449543
33,1,2.814637345357213,-0.7918728136540933
34,0,1.133315546307375,-1.6672497965334185
35,1,0.6679754651597167,0.055108183602321614
36,0,-0.568297742487561,1.5516825939635241
37,0,-0.39450916578335504,-0.7989319879902725
38,1,-0.5682800366090006,-0.3269522900953006
39,0,0.5602548521212318,1.513585272113059
40,1,0.6752542656648788,-1.9328954136882925
41,0,-0.9289346171578382,0.45078972885693935
42,0,-0.5511654288974768,-0.9254957379793924
43,1,0.7822248598577668,-0.47710894094246453
44,1,-1.477795023936192,-1.1030157506552203
45,0,-0.7543715273803149,-0.07999588302030858
46,0,0.3813244459513013,-1.121084340114706
47,1,1.2562551045520367,-2.090004299989305
48,0,-1.8749021453191541,2.368894760761612
49,0,-0.384737398459985,-0.6857468007047809
50,0,0.8776346459004525,-1.2930208057902473
51,1,0.02558347506424663,-0.34159377697337295
52,1,-0.429432520357534,0.6857428595174517
53,0,-1.466947631611153,-0.9738616161877588
54,1,2.9992940153361007,1.3024313861174177
55,0,-2.8847722185058218,-0.0911391977656204
56,1,0.5917860018818543,0.6024140077227256
57,1,1.6032912886587534,-0.4642658467950655
58,0,-1.6636644685774384,1.1435452654266094
59,0,-0.8065465494858924,-0.3610733259748826
60,1,2.8811388665619644,1.1886351845417247
61,1,0.8059500933647784,-1.4353809544023681
62,0,-1.1660573860789198,0.006295514467055008
63,1,1.7744346283721735,0.22884751639498724
64,1,0.9216582608789308,0.9750262230726854
65,0,0.6849745957783822,-1.4545393673592881
66,0,-0.2780900250384778,-2.4015694894439386
67,0,-0.8961935234983076,1.5456255301279078
68,1,-0.3924762599935654,1.1304699834262637
69,1,1.609042174789709,-0.5966136885120059
70,0,-0.5415219555211501,2.625752758316182
71,1,-1.4976597120307351,2.6556105118375197
72,0,-0.6512542004003801,-0.2608508553314989
73,1,1.8801173225075571,-1.0161987213791632
74,0,0.8383131094445944,0.00281365109461007
75,0,-0.3220783507888748,1.7964083069982497
76,0,-2.8907104679981526,1.8190507381118284
77,1,1.0408350187846755,-0.15567964937303636
78,0,-0.04950349061250037,-1.0066876234913522
79,1,-2.7589079021093665,-0.5977847373422862
80,1,-1.1335428060099382,1.738279053168944
81,1,2.455782898014093,3.329445034330477
82,1,-0.36765004327257356,-0.9372447283814318
83,1,4.112000222568952,0.5710172554989827
84,0,-0.8594461764220784,-0.37185927414272724
85,1,1.8532760969055373,1.3822490327115171
86,1,1.1259650529412202,-0.8581298670668522
87,0,0.06788504757093039,1.5478320401504397
88,0,-1.4929031828637074,0.7849000290576282
89,1,-1.7895901574411637,-0.47939086120775054
90,0,-1.4473576981173828,-0.7300540782067979
91,1,1.6418090815332202,-0.7557357146741635
92,0,0.5519320268825352,0.007904132320650237
93,0,1.2038108934217762,-0.914218959674063
94,0,-0.7964764905160626,-0.7523799935595286
95,1,1.0001840598289227,-1.1639706590250483
96,1,0.43081863905375106,-0.878611875453319
97,1,-2.2245150269492684,-1.1016493787276183
98,0,-0.13438624612594385,-0.6215640155781779
99,0,0.08147679344271797,-0.9773619755541754
100,1,1.726238459757374,1.1499922061480532
101,0,-0.5435324227536392,1.2904444305594718
102,0,-1.089901389848394,-0.6560043998399389
103,0,-1.6571198194415384,0.4892422256415744
104,0,0.23969947897774746,0.3957092066473914
105,0,-0.9507931490152375,2.277573997035841
106,0,-0.3829925281577842,0.9847819698377371
107,0,-0.8891367374450991,-0.0834740363163714
108,0,-0.5776259839018814,0.6950970212891144
109,1,-0.30769648104332936,-0.27655330210330076
110,1,-0.04775205675170702,1.4970397641359305
111,0,-0.9933443017568346,-0.45365264631232194
112,0,0.5692303558778449,-0.7924919590074673
113,1,0.435648970359666,-1.213976475243935
114,0,-0.35691874832293163,-0.7971057435574926
115,1,0.5468570562969035,-2.15084073059601
116,0,0.7345210509223223,-0.20057189465456604
117,0,0.053404099527738946,-0.4855094520617378
118,0,-0.9458281736258068,0.6172052799836789
119,0,-1.365890855365269,2.380475503987271
120,1,0.32819184917760946,2.0918976445684794
121,0,-1.03214519689259,-1.9588436631764785
122,0,-0.7183129395031284,-1.0551867773509003
123,0,0.022631230211158204,-0.2576532193825976
124,1,0.5321156031598191,0.10782739853247147
125,0,-1.1321895314444408,-0.6095094916139328
126,1,3.227320415896643,-0.10378003979009809
127,1,-0.2546081334925657,1.2762305496148798
128,0,-1.374822628383683,0.0852353568938003
129,1,-0.3154604561152179,-1.1718513774780162
130,0,-1.0455394811380354,-0.2811747064460437
131,0,-1.1562832288347753,1.0683527318405843
132,1,0.45613388031441787,1.5170679259353377
133,0,-0.29575253854933714,-0.3748208532795124
134,1,-1.340380456979721,0.743903655520298
135,0,-1.1409047680253845,-0.7833883850519285
136,0,-1.0522372445395334,0.7025688294210412
137,0,-1.7247881156830138,-0.12139613492384371
138,1,-0.2248105688225207,-0.6953289527440778
139,0,0.7072250748896685,-0.32950031539758096
140,0,0.27874353917337635,-0.7285401870759144
141,1,-0.616865244220498,-0.8026577899345756
142,1,0.6468373545024827,0.29420723761232415
143,1,-2.8682490667707903,-0.06355899677973775
144,1,-1.4562618524817117,-2.0728602115039436
145,1,-0.9526499636914956,2.4392722286540423
146,0,0.9011914386075923,-1.5157852277793729
147,1,2.0649819750568934,-0.5145313545875316
148,1,2.3596844156603867,-1.582945812009109
149,1,0.6340929201424268,-1.24736879459551
150,0,-2.335847883811037,0.44935356090139966
151,1,0.8288599047933535,-0.42336101969353174
152,0,-0.3814536918489787,-0.8402753441162376
153,0,-0.9189390963150237,1.0982463685377104
154,1,0.3230642823462547,-0.1466501466871234
155,1,0.9280683754433439,0.17783109332580205
156,1,0.624804736770918,-0.763515441115896
157,0,-0.5309525875832841,-1.0262585790653849
158,0,-0.365507332841892,0.742299445648723
159,0,-1.3995545405985452,1.6761185484296726
160,1,1.4873624912925771,2.6812267424407077
161,0,1.3120841018296094,-1.5078345938023958
162,0,1.4274127842129496,-0.46812782886044285
163,1,-0.17106478515534196,-0.0655667865538998
164,0,-2.0267988493432805,0.28646587324434614
165,1,1.2574224287256626,-0.5387131252037376
166,1,0.23177509055983575,-0.2653971770926753
167,0,-0.34108103637014525,-0.07931811744945705
168,1,1.755437200070456,-0.1079908654822459
169,0,-0.3282632571978485,-2.4379903286989473
170,1,0.14074652726125497,1.2033377807453687
171,1,-0.2037357991310964,-1.3726060403746017
172,1,0.7277061900143129,-0.07386159263226733
173,0,1.9493893606869381,-0.23890467873751664
174,1,-1.2129157843914395,-1.7036468264101887
175,0,-1.9343765575033902,2.2176221181236064
176,1,0.2928469828263955,-0.18970432017381322
177,1,-0.31317991769382947,-2.0582719826562332
178,1,1.8116366075820196,0.3627597609214077
179,1,-1.7077187163130212,-0.4367622029405114
180,1,0.1183666699793004,-0.05468996951358063
181,0,1.2749844096605216,-1.9840582530295077
182,1,1.689485452727626,0.5037468072599236
183,1,-0.4027617719853577,-1.428837200111086
184,1,0.4186565597106555,-1.8915092771533237
185,0,-0.7821776563051597,2.564982229703616
186,0,-0.0545717246620015,-0.1443659043481631
187,0,-0.6708137490570796,0.11856221117309729
188,1,-0.6697115034720431,1.100144370518112
189,0,-0.02427858557335233,-0.9020365221476916
190,1,-0.17611189640570402,0.4596502819879997
191,1,-0.7104616684871636,-0.0077808639721383965
192,1,-0.3568682658547915,-0.8892250772403558
193,1,1.2874604362089763,-0.6249883230945533
194,0,-1.5908866521919893,0.9441860171266223
195,0,-0.23490848283889887,-0.12399746841937181
196,1,1.7028878723872347,-0.8804694343814365
197,0,-1.1605521516666708,-1.5381707424171567
198,1,1.0195991243061622,-1.2505152833395932
199,0,-0.48729625077162897,0.8475889447000209
