,Class,Feature 0,Feature 1
0,1,0.16537228101339496,0.7182850483275952
1,0,-0.5552659462988145,0.08492660984252465
2,1,-0.00420368006881644,0.31183926889106517
3,1,0.23560194545503566,-0.448973215921904
4,1,-0.24642493728424336,0.2668360073635784
5,0,-0.37626457448535,0.5619879713804787
6,1,1.2035129416787589,0.8188633835740329
7,0,-0.9869985300339275,1.410345695707746
8,0,-0.26689350136216594,-0.13320484256602572
9,0,0.8143398804841058,-0.8088539405276474
10,0,-0.2887649841336196,0.3156568697027511
11,0,0.9680904153094596,-1.0596221728749047
12,1,-1.2403014210362104,1.2786949058051893
13,1,-0.45985349924745467,-0.34025071841698606
14,0,0.3219113120921598,-0.2500721781461922
15,1,-1.7658768026390381,1.454396731867825
16,0,0.4797090109664061,-0.4567255349523756
17,0,-0.5634964812414143,-1.417024015057074
18,1,-0.942766081500511,-1.445130932842168
19,1,-0.6123720326205369,-0.7413952793844785
20,0,0.5195412680998106,-0.5528666376058409
21,0,0.9289857005874078,-1.0663007329201464
22,1,-0.6078224894965006,0.5909988053586669
23,0,-0.8858451316391484,-1.0759724920960503
24,1,0.39817423308121713,1.553378224599853
25,1,1.0470960760892811,1.3466715906484898
26,1,0.2855165773238129,1.4590040071832044
27,1,0.7185422155817245,-0.6949867595149639
28,0,-0.40764943252534974,-0.8278716802163967
29,0,-0.41521803883570835,-1.0452515393610808
30,1,1.4052887229797275,-1.7355579224263407
31,1,-1.2583205542396991,-1.3783499741508067
32,0,-0.10946558874713141,0.2937901566746344
33,0,-0.2408983851592803,-0.4971246581747964
34,0,-0.2923534725621233,0.3666136043233821
35,1,1.6157916042790503,2.6516708014276444
36,1,0.7638683668621293,-0.0001291912603933465
37,0,-0.6707945528624786,-0.9094255534563906
38,1,-0.15038910301951613,0.20654225244881275
39,0,-0.5008840120823521,-1.5064485280975615
40,0,1.6742276973445938,-1.884340756284396
41,1,-1.1024837183376166,-0.8904965142046317
42,1,0.36391927967890814,0.5086214048771354
43,1,0.25106324864477114,2.092453111830439
44,1,-0.05545540985884401,-0.46011305074959075
45,1,-0.07482542052793523,0.3361004677815022
46,1,-0.21595859102903575,-0.05657995793837256
47,0,0.8674912484267954,-0.5208654602700988
48,0,-0.2759541636941862,0.8405872259695446
49,0,-0.9396670189763157,1.1636487954726982
50,0,-0.41920499744356343,0.03003106240290343
51,1,-0.7791674812509353,-0.017538193302883642
52,1,0.2343087914955222,-1.2266541283948122
53,1,-0.45749118059812555,1.1979903840325314
54,1,1.1005965272210578,0.7958848305171567
55,1,0.3134949237804543,0.5453691597489742
56,0,2.426730272492585,-2.5646309459801877
57,1,-1.013085499295134,0.39003703925128375
58,1,-0.9369735798353429,0.6124699291937676
59,1,-0.30207415960809714,0.006291252296483085
60,1,-0.8456359130146369,0.06894105449873111
61,0,0.04761229186078264,-0.14382955729865127
62,1,0.09391597261058837,-0.028475661434556265
63,0,1.2413616815879744,-1.2423518087219887
64,0,0.4285834798038216,-0.30960295510517133
65,1,-0.09738593436329768,-0.37804505553183854
66,0,-0.47333324358359435,-1.2484369671477034
67,0,-0.6653829531402405,-1.0603122027874496
68,0,-0.6168796196888349,-0.12134334183480533
69,0,0.10910419648742603,-0.26963378615106626
70,0,-1.2754379938349092,-2.5314527866539893
71,0,0.6944908810337501,-0.4439117898965964
72,0,-0.2923006746378767,0.3554757328046054
73,1,1.339940024036785,1.8218135961492392
74,1,0.6711387680921301,1.1657777788124024
75,0,1.7011275419074021,-1.8313870035312731
76,1,0.7836993326142315,0.6361755825012538
77,1,-0.6715036100988889,0.826472267932484
78,1,-0.37034048780022844,0.013394127759575047
79,1,0.1780642961401182,0.5146654384119805
80,1,-1.541715157713557,1.7865944815529815
81,1,-0.5792133900127134,0.5288444083239335
82,0,-0.5770329680850539,0.5939351306913634
83,1,0.9382295512041576,1.565034141476391
84,0,-0.17417681158394777,0.4370486444219661
85,1,-0.48860481011927986,0.5901431353655732
86,1,-1.4029473084970374,1.651552171703516
87,0,-0.588383393665799,0.7517401530065015
88,0,1.0894551515712672,-0.9949649137460437
89,0,1.524629905573444,-1.5472303921198822
90,0,1.6620721241794207,-1.6991226257465244
91,1,-1.6167600442633756,1.1205031344760141
92,0,0.1680162243040198,-0.1727352476438901
93,0,0.789805853684628,-0.8422921527440973
94,0,0.09983061938082066,0.0037696979212082926
95,1,-1.567072978561416,0.705995453053192
96,0,1.1869565169512057,-1.2816308478339995
97,1,0.7784320298683683,-0.3132856209030558
98,1,-1.401278082335991,0.9899134476284209
99,1,0.3507868997695611,-0.3378722379792374
100,1,0.4001592959193714,1.4251283217147634
101,0,0.7582885973746252,-0.7546773778141628
102,1,0.5139984698925091,0.5589103535397326
103,0,1.2671455890266592,-1.192348801170588
104,0,1.280442052567119,-1.1346136420000006
105,0,-0.6781395416317145,-0.6602980404233596
106,0,1.3385008738795974,-1.2788653945476898
107,0,-0.5179029377196103,-0.1880016422218871
108,0,-0.33628297751646846,-0.17246450245652822
109,0,1.6468255855891587,-1.7558754364076674
110,1,-0.42992282658147724,0.39830024814664133
111,1,0.5592234415925896,0.05617890344520038
112,0,-0.6169431099942618,-1.5704398627035863
113,0,1.5549572183639402,-1.5830959703029661
114,0,-0.6763571579990033,-1.8222996119616757
115,0,-0.4844811482313644,-1.3234427087985137
116,1,-0.1605694084828353,0.29489917322369597
117,0,-0.23879381819157464,1.5957708920911209
118,0,-0.7035222482494448,-0.7392716723257369
119,0,1.0577549535981292,-1.0567027076993023
120,1,1.3421140119219857,0.5537743543225899
121,0,-0.7322239437428143,-0.6518893894186463
122,1,-0.6921045056758589,1.1329705354920865
123,1,0.009159339270601474,-0.37312447592410014
124,1,0.1899303211620827,-0.1684232011644734
125,0,1.8797664811759602,-2.2612830811887275
126,1,1.1544024217748021,0.8799096118955592
127,0,0.45802571643504164,-0.45780921951043185
128,0,-0.7374173283296861,-1.2198757339728468
129,0,-0.5055231086108313,-0.6137956202047524
130,1,-0.7613190973314254,1.211905917468211
131,1,-0.8263135297219714,1.1604047406028104
132,0,-0.19797306649443247,0.5270210474742987
133,1,-0.05998083401492327,0.8558330072417053
134,1,0.10586845184741811,0.8255046716652639
135,1,0.48015403100965715,-0.576568525536725
136,1,-1.1400926924725021,0.9803116926980113
137,1,-2.5781682891609714,-2.6245341375749387
138,1,0.41395480182139927,-0.7276269662437338
139,0,-0.23208973534513866,0.5411265068525799
140,1,-0.978113895894506,0.48631375720563474
141,0,0.06253667858235579,0.15455958257954394
142,0,-0.3983697056317502,0.5043268150229805
143,0,0.41708322627780825,-0.37631087934741553
144,1,-1.0806752210385036,-1.4124078246765086
145,1,-0.5017834932410521,-0.09285169280007388
146,1,1.7363248241268125,0.9475131316832306
