,Class,Feature 0,Feature 1
0,1,0.8626602417476069,-0.9433775301619142
1,1,0.5706540389988675,0.96768358809572
2,0,-1.9662128524529665,1.397786173565215
3,1,1.0921517907791873,-0.7745527498284591
4,0,-0.9717708152553945,-0.13081938753070282
5,1,1.0617393869042326,-0.7147960801531406
6,0,-0.47706641660544674,-0.32263765933061894
7,1,1.5429827368302242,-0.30935244045963894
8,0,0.602587310369572,-0.2484833656615948
9,0,-0.4423198376951194,-1.2564089271965715
10,0,-0.6884550189143275,-0.8807447001399151
11,1,0.5300800461721042,-1.3672908753125332
12,0,0.02237508582678982,0.16396605084547922
13,0,0.4129477349636982,0.041978972073393794
14,1,-0.2327144452727682,-0.40234530401939855
15,0,0.8278111940404294,-0.07571726565157832
16,1,0.44482938643889036,1.207591977428564
17,0,-0.45675079771773763,-0.8106303567986543
18,1,0.15400172858206018,0.6757487487537506
19,1,1.469456000329374,-0.257618422433429
20,0,-0.10116538768289662,0.37986701931512556
21,0,-0.5478741965807756,-0.17019905497315546
22,0,-0.5984951861792712,-0.7377715147413757
23,0,-0.8966274841209511,-0.19391061174780067
24,0,0.0650125431088332,0.008938210554483683
25,1,0.4585173520303818,-0.7424827636977482
26,0,-0.2680817182415086,0.2911981903899458
27,0,0.8127895382546009,-0.6517772718451109
28,0,-0.994384609082203,-0.8574859612180478
29,1,1.2530116803194842,0.333498664112875
30,0,-0.4341267198042287,0.5643520858528581
31,0,1.1961284958498846,-0.1345708594181857
32,0,-0.5736297509010291,0.7988505292393389
33,1,1.7701362566364423,-1.0707164816176582
34,0,0.7696136660121253,-0.436793909326224
35,0,-0.6906134478547407,-0.13701303935610287
36,1,-0.06608647934348544,1.1794299575747371
37,1,1.125144727195519,0.12142204132662615
38,1,0.25602509892138814,0.5288134735749055
39,1,-0.5579816829603399,0.2195390229596328
40,0,-1.3564070583719594,1.0395184410005462
41,1,1.368363871468183,-0.9377542146208502
42,1,-0.41210998643622143,-0.7471292910936143
43,1,-0.5533314824653823,0.01253138332702386
44,0,-0.5251821046380604,-0.5888445092953851
45,1,1.1542384233426854,-0.05779597956106686
46,1,0.09641110359286331,0.9953913553949766
47,0,-1.0457182788317068,0.6882432916098041
48,1,0.690106803230762,0.3448186851970328
49,0,0.3836473844170081,0.1690157708235588
50,0,-0.18054655180835527,-1.266536834205746
51,0,-1.840193545727334,1.6393669979828098
52,1,-0.28000805559951036,0.8545118196409891
53,0,-0.6827055520365827,0.5870564032061117
54,0,-0.8169765025471933,0.06425969554139466
55,1,0.7130717939900891,-0.8888997299006374
56,0,-0.8249051109979832,-0.22400088527841083
57,0,-0.472625383295761,0.031123941347504624
58,1,1.4314229665324132,-0.9960123252335417
59,1,1.0824884540469362,-0.30863232572839794
60,0,-1.4445144090746935,0.8464505089789374
61,0,-0.9187325453397521,0.6516910119058477
62,0,-0.516401651496766,-0.41192455660846206
63,1,0.4195411278778119,0.15987011252115496
64,1,0.9834364961669015,-1.8783962719795073
65,0,-0.5409188378845273,-1.8942887443022995
66,1,2.1025710548448107,-1.323106779601948
67,0,-0.2937879922643852,0.31456344888099186
68,1,-0.27259037825086296,1.3661096360453535
69,1,0.6006856898570416,-0.07351236632814928
70,1,0.5362822874296828,0.7336303681782772
71,0,0.09288596375781977,0.26159622435793217
72,1,1.3776021995712733,-1.5677354629159697
73,1,-0.03466917109304746,-0.2609241388734611
74,1,2.18418358693775,-0.42620143143789013
75,1,0.23693168630688521,-0.3179340935903264
76,0,-0.5464779546221454,-0.17144629010355328
77,1,0.3704808562895504,-0.5045901186613174
78,0,-0.9495671726098001,-1.301726601941174
79,0,-0.6507020364209857,0.38662813008066854
80,0,-0.42365702278445583,-0.6478204647606804
81,0,-0.10070710536015293,0.11520749665533359
82,0,-2.543812605459289,2.0779910768321885
83,1,1.2646413390044882,0.2579907213364685
84,1,1.3220197139334604,-0.6993715050539178
85,0,-0.8892013950067326,-0.773634965999288
86,0,-1.8676387103852627,1.871752983510289
87,1,0.9536049148002899,-0.015533953989454674
88,0,-0.27106871166792995,-0.9282264353743206
89,1,1.1035002119949784,-0.36533375235921073
90,0,-0.4350341119559057,0.4404944943229723
91,0,-0.9192337330062543,-0.5510360195682954
92,1,0.3099366977436432,0.6798346725766895
93,0,-0.9511286901083713,-0.886301420790682
94,0,-0.5481185325117682,-0.5094619462076739
95,0,-0.3912918569056806,-0.2020696526572413
96,0,1.1755755918082478,-0.40785592071945986
97,0,-0.8998236676835593,-0.7159423048705412
98,0,-1.4378701038122381,0.8282609814328845
99,0,0.5281110685785211,-0.387369168376711
100,1,1.2172284273367535,0.05340573002208948
101,1,1.1290333881170187,-0.7284682758430917
102,1,1.1408623171835868,-0.041225971828067864
103,0,-0.21055284451442924,-0.13621008200911555
104,1,0.250140309843565,-0.45505292174316114
105,0,-0.17351655517133863,0.05815845538138181
106,0,-0.04009536297602967,-1.5679379005545981
107,0,-0.4392615128137399,-0.3257622553304843
108,1,1.602149125719584,-0.23463674673015156
109,1,0.9536541786334609,0.3971235560505383
110,0,-0.39197999515295523,-0.3963652661555945
111,1,0.629619539309245,-1.7997111286186458
112,0,-0.17673488897547507,0.23000902501330472
113,1,1.8595531296514425,-0.042222658021928816
114,0,-0.5490968253707673,0.07720964012430281
115,0,-0.5096177427447981,0.5774394440537645
116,0,-0.35512528346537675,0.058806380470480424
117,1,0.885281269213821,0.15924174986279466
118,1,-0.7744971432765373,0.8070810704379447
119,0,-0.6038740635914904,-0.08724357427979507
120,0,-0.40461935210533384,0.31937078838716165
121,0,-0.29594070877242956,-0.9095101636697562
122,0,-0.6762075555612461,-1.081408621026711
123,1,-0.31653909494292,0.1937159627220526
124,1,1.049452385052513,-0.6896687937212777
125,0,-0.13926003894742034,-1.19988811870435
126,1,1.236745875181808,-0.584371894178359
127,0,-0.9593982457169529,-0.7628002922213281
128,1,0.4779444280817712,-0.23799197840959757
129,0,-0.7507590199660876,0.3894177115133572
130,1,-0.8655000846815568,1.6130148091931076
131,1,0.8456443946072885,-1.2427496981758606
132,0,-0.17892748488736615,0.3357105790412881
133,1,0.391779418163846,0.8732395346236548
134,1,-0.5105556095416277,1.0508526615241776
135,1,-0.04041910139743976,0.3112536314488993
136,0,0.31358587610561184,0.11803156053398711
137,0,-0.7604628357367409,-1.1707863033700663
138,1,0.8478936125160604,-0.7225137895323844
139,0,-1.1371140816424332,-1.0621656336167253
140,0,0.11389013448298413,0.29350207822812047
141,1,0.0724944630553066,1.0948771271287545
142,0,0.3421288357173815,0.2957717497937723
143,1,0.7755438347317063,0.3713147989102732
144,0,-0.8320997068372804,-1.9312283347211285
