Id,quality
0,6.37348187
1,6.076810759
2,5.865935254
3,5.802553282
4,5.6455453
5,6.467176359
6,5.411603335
7,5.496213663
8,5.089010985
9,5.774774654
10,5.794579955
11,6.226770574
12,5.591461252
13,6.203712764
14,5.243775816
15,5.639018534
16,5.502442602
17,6.636901298
18,5.327932916
19,5.995370333
20,6.668963257
21,6.878214167
22,6.478685954
23,6.922472474
24,5.319092982
25,4.975039127
26,5.738462075
27,5.423357384
28,6.176006346
29,5.56527928
30,6.666351108
31,5.378919037
32,5.871653767
33,5.66235661
34,6.757668036
35,5.531412119
36,5.306911672
37,5.53453926
38,6.195105596
39,5.47586005
40,5.908161627
41,5.405363375
42,6.005686253
43,5.331364971
44,5.680811219
45,6.459840014
46,5.709448889
47,5.754872641
48,6.345923279
49,5.518516963
50,5.359158857
51,6.067806403
52,5.198033418
53,6.842058523
54,3.769281662
55,6.190623973
56,5.465480926
57,6.039652579
58,5.519854812
59,5.598141088
60,5.997344775
61,6.069615676
62,6.282611043
63,6.174108775
64,6.064704478
65,5.607250788
66,6.252408968
67,6.370227323
68,5.951652345
69,6.976445282
70,5.702901127
71,5.617903071
72,6.638432552
73,5.656917362
74,5.260249004
75,5.985769005
76,5.365483624
77,5.750124969
78,5.419554708
79,5.111854369
80,5.214181334
81,5.98479804
82,5.742037386
83,5.631852875
84,6.768519079
85,5.71798871
86,6.443429277
87,5.83346313
88,5.211903527
89,6.22486901
90,5.516682017
91,5.578203185
92,5.817048863
93,5.269275145
94,6.066995022
95,5.534920303
96,6.110592415
97,5.477742711
98,6.40298139
99,4.997458892
100,5.727797127
101,5.151007863
102,4.942151186
103,6.263836176
104,6.23977298
105,5.937510616
106,5.907076968
107,5.613907399
108,5.581662174
109,5.485654608
110,6.901814236
111,5.529606378
112,5.775445648
113,5.639104792
114,5.556317647
115,6.087952579
116,6.118431673
117,5.936174082
118,5.556896383
119,5.617903071
120,6.286947662
121,6.554650755
122,5.779742914
123,6.566463801
124,5.058149033
125,5.559252317
126,6.053749325
127,6.192382446
128,5.191528408
129,6.713329296
130,6.142414773
131,5.954959521
132,5.720861865
133,6.378446615
134,5.848224994
135,6.436335591
136,6.220503638
137,5.488812195
138,6.041670438
139,5.293206632
140,5.412768856
141,6.106800688
142,5.856982477
143,5.240879484
144,6.402216984
145,6.252976462
146,6.454999244
147,6.198558393
148,6.679570668
149,5.903729919
150,6.830714396
151,5.764726842
152,5.552788171
153,5.984408602
154,5.639823514
155,6.299009915
156,6.30664264
157,5.44068761
158,5.395167679
159,5.928710454
160,6.165350273
161,6.039722513
162,5.483878266
163,6.168908024
164,4.885192966
165,6.157249496
166,6.746816766
167,5.342973372
168,5.093145396
169,5.489233594
170,5.657060288
171,6.11755744
172,5.536706288
173,5.345395423
174,5.673132648
175,6.594115523
176,5.510044669
177,6.297877353
178,5.761238387
179,5.6282523
180,5.833390344
181,5.37739674
182,5.970092812
183,5.839403895
184,5.636431433
185,5.593081501
186,6.190623973
187,5.33533482
188,5.137158014
189,5.797143849
190,6.343413297
191,5.685583018
192,6.583797601
193,6.238084888
194,5.512180384
195,5.663518546
196,5.261422135
197,5.2314069
198,6.292011981
199,5.635979015
200,5.178553989
201,5.60334653
202,5.319092982
203,6.3333997
204,5.721999607
205,5.634427359
206,5.844026956
207,5.931137543
208,5.062081229
209,6.43265424
210,5.208590046
211,6.107957125
212,5.49925055
213,6.460708265
214,6.261990835
215,5.669231947
216,5.25669139
217,5.623881973
218,6.299946442
219,6.347978651
220,5.583885127
221,6.079688547
222,5.544808494
223,5.567570237
224,6.096769361
225,6.204588864
226,5.8470694
227,5.173322971
228,6.248907317
229,5.614851613
230,6.027536177
231,5.62449443
232,4.777408295
233,6.144036583
234,6.183939216
235,5.880845386
236,5.766187438
237,6.240555782
238,5.780666723
239,5.404749329
240,5.950506077
241,4.935202787
242,5.490209468
243,5.252439398
244,5.476315609
245,5.189012179
246,6.162243761
247,6.16102836
248,5.945270405
249,5.636634809
250,5.639113333
251,5.250520036
252,6.556689936
253,6.332553738
254,5.18883757
255,6.00621814
256,6.034490444
257,5.164060801
258,6.419481792
259,5.299786156
260,6.33163441
261,5.949744887
262,5.856016342
263,5.397115951
264,5.993582773
265,6.159410018
266,5.163336095
267,6.093551597
268,5.663214972
269,6.240993975
270,6.51951937
271,6.022633344
272,6.149717533
273,6.710111297
274,5.987253363
275,6.068527273
276,5.907413028
277,6.297787151
278,5.826362912
279,6.402079178
280,6.497228758
281,5.612231618
282,6.260839539
283,5.271751528
284,5.717013574
285,6.32269061
286,5.762957723
287,7.000950723
288,5.523226431
289,5.639870709
290,5.984243517
291,6.920792475
292,6.056062313
293,5.41858921
294,6.629486641
295,5.798048725
296,6.359963414
297,4.394374075
298,5.573729143
299,6.046360051
300,5.468296708
301,5.360439302
302,6.369599209
303,5.195261924
304,5.434456573
305,5.987253363
306,5.60990377
307,6.117419881
308,6.754672892
309,5.999180755
310,5.171185043
311,6.090147631
312,6.10269937
313,5.608829749
314,6.468777999
315,5.199020987
316,5.406072609
317,5.809963772
318,6.636371637
319,5.620666979
320,5.498644184
321,6.369924947
322,5.730444066
323,6.370263553
324,6.765117421
325,6.275772235
326,6.125687337
327,5.315865672
328,5.495639053
329,5.794490471
330,5.677455858
331,4.91382459
332,5.956898714
333,5.611460491
334,5.774138042
335,5.823901919
336,5.655397528
337,5.561555149
338,5.270440088
339,6.289132612
340,6.024416979
341,5.47586005
342,6.274936253
343,5.354646962
344,6.038407229
345,5.468326908
346,6.496755727
347,5.841745953
348,5.926523771
349,5.782040185
350,4.934725429
351,5.461286864
352,6.448406449
353,5.602622931
354,5.992418716
355,5.971816054
356,5.712653206
357,5.011619371
358,5.082851308
359,5.506910951
360,5.956203046
361,5.824092184
362,5.786666591
363,6.096769361
364,5.782978789
365,5.250587201
366,6.154285629
367,5.782210325
368,6.845328248
369,5.47586005
370,5.268974156
371,6.361452522
372,6.377778333
373,6.484502148
374,5.242117847
375,6.134193186
376,6.129953738
377,6.142743719
378,5.551132848
379,5.577523465
380,5.667924193
381,6.355636385
382,6.296394161
383,5.81895556
384,5.21545149
385,5.624469871
386,5.919698552
387,5.616046062
388,6.612287808
389,5.412206054
390,5.659715318
391,6.110585038
392,5.383641557
393,6.198244651
394,5.93974865
395,5.406094598
396,6.768840954
397,6.762160666
398,6.52029274
399,6.079752765
400,4.237285447
401,6.116562321
402,6.908768118
403,6.189874972
404,6.441282459
405,6.185088835
406,5.915312429
407,5.406185452
408,5.99798987
409,5.525457728
410,5.377733088
411,5.991888088
412,5.671368949
413,5.726194362
414,6.470384118
415,5.388481242
416,5.047421141
417,5.578915156
418,5.832726367
419,6.543689624
420,6.249724672
421,6.492641074
422,5.634224191
423,5.217116864
424,4.793248956
425,6.27773339
426,5.978999514
427,6.135189221
428,6.509718658
429,5.571775119
430,6.216441805
431,5.279949117
432,6.285275841
433,6.635099113
434,5.696681245
435,6.041997001
436,5.638587807
437,5.709646676
438,6.560293193
439,5.839320908
440,5.673643606
441,5.534473142
442,5.534325805
443,6.312424007
444,5.50897211
445,6.162243761
446,5.434795057
447,5.841074376
448,6.097227349
449,5.981219111
450,6.128802155
451,5.252394129
452,5.748181782
453,6.37348187
454,6.423172177
455,5.488812195
456,5.874572246
457,6.545205381
458,6.327567297
459,5.68608553
460,5.455077007
461,5.790595398
462,6.10176314
463,6.624807458
464,6.496127197
465,6.095758843
466,5.618338684
467,5.77164876
468,5.663214972
469,6.726757569
470,5.579265726
471,5.165505385
472,5.804037168
473,6.162243761
474,5.286611724
475,5.916893179
476,5.250568017
477,6.056164759
478,6.502916578
479,5.403826689
480,6.182378099
481,5.907076968
482,5.725201858
483,5.951869584
484,5.665194728
485,5.969568861
486,5.968420539
487,6.3191453
488,5.758487254
489,5.064499944
490,5.64571316
491,6.076397862
492,5.192848514
493,5.942293784
494,5.498447353
495,6.609177568
496,5.848710329
497,5.68496963
498,5.545934134
499,6.205493213
500,6.271338338
501,4.858055933
502,5.817405417
503,6.450493113
504,5.164096047
505,6.103921099
506,6.51887067
507,5.711625938
508,5.275451063
509,5.54877994
510,5.510799887
511,5.420935648
512,6.087539888
513,5.830159603
514,5.704429362
515,5.616569758
516,6.041925766
517,5.755683434
518,6.522815471
519,5.764807331
520,5.548197348
521,5.955084215
522,5.84772142
523,6.200541689
524,5.568960867
525,5.719486379
526,6.503870191
527,5.970585751
528,5.822114166
529,5.285252191
530,6.19116765
531,6.071909279
532,5.573965816
533,6.736270411
534,5.280562893
535,5.334523243
536,6.09271023
537,6.157819045
538,6.709865205
539,5.986833166
540,5.295610028
541,6.249705162
542,5.65634715
543,6.104921257
544,5.563738845
545,6.308431261
546,6.464205314
547,5.596708782
548,5.76503469
549,5.624469871
550,5.41858921
551,6.010936015
552,5.923783938
553,5.694598204
554,5.284501709
555,5.617236147
556,5.768598177
557,6.468651485
558,6.163575425
559,5.452394351
560,5.365454663
561,5.559483303
562,5.664251733
563,5.602497624
564,6.339776065
565,5.358790309
566,4.3239668
567,6.33756186
568,6.151151279
569,5.849804083
570,6.81061769
571,5.564937957
572,6.374248295
573,5.937919062
574,6.322620805
575,5.559976955
576,7.030829772
577,4.964544871
578,5.070464663
579,5.802385359
580,6.466657609
581,5.450227658
582,5.800906978
583,5.727163104
584,5.568503389
585,5.678330262
586,5.928289897
587,6.564641583
588,5.619525781
589,5.488812195
590,5.41858921
591,5.968420539
592,6.126921789
593,5.317351011
594,6.159739438
595,5.486871059
596,5.949860903
597,6.298117867
598,6.247434327
599,6.110168855
600,5.523226431
601,5.151007863
602,5.469027073
603,6.484530567
604,5.312719424
605,5.289159873
606,5.660071519
607,5.880549595
