Id,quality
0,6.337560662457136
1,6.064542053743468
2,5.973472336742727
3,5.784859796173345
4,5.718555255934788
5,6.401508284548855
6,5.3555301804163715
7,5.672441856424799
8,5.033267212300265
9,5.692743720615431
10,5.731741360692364
11,6.164243427316229
12,5.5259345727094225
13,6.187317690596062
14,5.229806662420234
15,5.645424661319572
16,5.507531492688621
17,6.554829285328466
18,5.207180556484669
19,5.902830673530998
20,6.657577882276097
21,6.777639572847903
22,6.430647526460994
23,6.996005631779299
24,5.347253787262067
25,4.906852074492095
26,5.6841238553026585
27,5.438746316427855
28,6.185003484145357
29,5.569158808645936
30,6.698048231319861
31,5.36403410426364
32,5.999186400057958
33,5.693485811773913
34,6.664778015043417
35,5.539176753229953
36,5.285499407272486
37,5.5699792307208496
38,6.174178268533613
39,5.479585868808121
40,6.022942929381156
41,5.331552223786316
42,5.968410888003467
43,5.3124952809149635
44,5.6652813223165515
45,6.415196537801313
46,5.73141711827086
47,5.706234449169461
48,6.2534097711104675
49,5.494830922161002
50,5.284918898427993
51,6.113883528928291
52,5.145724402069131
53,6.893678617920633
54,4.000020816646948
55,6.150536087269101
56,5.427124188213921
57,6.025785314103606
58,5.559816137294796
59,5.605137423507957
60,5.932408674659907
61,6.0427290312533835
62,6.293473055410473
63,6.114776257791027
64,6.051919641671287
65,5.622935814740666
66,6.231661721934643
67,6.273417944623089
68,5.921596098565255
69,6.922382980557643
70,5.655027903100192
71,5.633919442672191
72,6.639831048800781
73,5.536806891251043
74,5.30436282142575
75,5.82413427762257
76,5.369720027415528
77,5.66787856734667
78,5.4203711075976955
79,5.075484713733482
80,5.281048992063267
81,5.971093206318338
82,5.758023140556657
83,5.636849220677216
84,6.762591333184064
85,5.562653176135756
86,6.340929037937439
87,5.852587267939874
88,5.1577197034154025
89,6.26490435298204
90,5.500446038036108
91,5.590281625943229
92,5.9460702216679024
93,5.350678590090894
94,6.097546030776503
95,5.52083636741437
96,6.1057861463350225
97,5.560739828980132
98,6.428179680815919
99,5.03102693360226
100,5.742112671917648
101,5.102736229957573
102,5.091832758872222
103,6.223274712467733
104,6.269752667445697
105,5.888209812734504
106,5.848211442666224
107,5.527320854987678
108,5.651982040386003
109,5.656277293176702
110,6.885335934538002
111,5.649267456128026
112,5.865781432844728
113,5.673390295775264
114,5.493358578426383
115,6.115671396654895
116,6.216611457298024
117,5.8985883322798855
118,5.523504199060023
119,5.633919442672191
120,6.240648464980744
121,6.5513656273219105
122,5.728418750145126
123,6.692996118188132
124,5.353533453639043
125,5.581799949718421
126,6.0414154631429025
127,6.11577225394757
128,5.250093906407864
129,6.7040849170991805
130,6.109701226583152
131,6.013449591362061
132,5.615335471837554
133,6.373691386021381
134,5.885002575049034
135,6.334681175146146
136,6.230516170628624
137,5.5277333193696645
138,5.98807727702126
139,5.300859955992136
140,5.39478389379882
141,6.014115224733434
142,5.7877090568200185
143,5.280344477458015
144,6.372367548518827
145,6.338620674619698
146,6.407497564572713
147,6.260088361409675
148,6.6437944056902865
149,5.834542383261866
150,6.818375158659167
151,5.7865613378399825
152,5.5875343321368565
153,5.982784880636055
154,5.626741396377673
155,6.2482470201825
156,6.3026901456376
157,5.506384976792816
158,5.290281507466366
159,5.8965291541408735
160,6.2105836982513765
161,6.086392395139715
162,5.439448009844568
163,5.993196841324233
164,5.066737134000513
165,6.07411412270795
166,6.759709151246083
167,5.37001211641481
168,5.082821569358462
169,5.474956141179511
170,5.685819571376345
171,6.071209221548333
172,5.539520312458192
173,5.386389906923814
174,5.586968266875866
175,6.526279928819198
176,5.520994354886925
177,6.233881201041347
178,5.859852958302104
179,5.58766359542364
180,5.8084786445541
181,5.388131760445615
182,5.967140471684704
183,5.849459627852923
184,5.594378416459647
185,5.5139294201660025
186,6.150536087269101
187,5.39056012018596
188,5.177954895076521
189,5.770300678052504
190,6.264413499526727
191,5.6524291384871805
192,6.544688636584372
193,6.17075452932505
194,5.603059916127094
195,5.7342098553927165
196,5.334580679825299
197,5.365422075579609
198,6.346910456404645
199,5.682472666580889
200,5.16571046765017
201,5.595215331012888
202,5.347253787262067
203,6.309161318666028
204,5.785325091424734
205,5.635469701592216
206,5.8885951213272225
207,6.0790059507531975
208,5.0295178799997995
209,6.46463887786164
210,5.314702719201698
211,6.092770856365274
212,5.541052475928868
213,6.408403565229795
214,6.289085965137694
215,5.806300139828728
216,5.177178652434437
217,5.5906632261560905
218,6.255179162919667
219,6.397758876960122
220,5.51831928381079
221,6.050395948067839
222,5.5979101235702196
223,5.451133624609617
224,5.963767417716178
225,6.138261469056587
226,5.817131568048288
227,5.236327033364593
228,6.242424686775713
229,5.578699710051097
230,5.996252531314578
231,5.500302272675176
232,4.7838278677159725
233,6.047823607223101
234,6.125233570276073
235,5.827421152286897
236,5.880633781351737
237,6.249141187772555
238,5.7914925551223675
239,5.599850923258995
240,5.985888214738262
241,5.040225207591462
242,5.757512651877832
243,5.3301598564519015
244,5.518984209577859
245,5.137847852145466
246,6.194208374839478
247,6.279971601915756
248,6.117238602405756
249,5.768600251800828
250,5.713226499151549
251,5.222303104442464
252,6.536789542521914
253,6.286544778997106
254,5.089413697528366
255,5.952368655460035
256,5.987679457967671
257,5.177782998257809
258,6.405243218179358
259,5.325796269085808
260,6.195339330664117
261,5.850010136816428
262,5.856270803044996
263,5.394969653694696
264,5.85535662733875
265,6.110782081982078
266,5.189829964384369
267,6.033923624174285
268,5.7036597746252875
269,6.213604412991842
270,6.5090492705899
271,5.9496423232301225
272,6.131841902103403
273,6.667319374937776
274,5.89209194022693
275,6.1591708008513315
276,5.935504084517354
277,6.231021592653203
278,5.879350481541078
279,6.44114237726623
280,6.440362053731857
281,5.572889848885801
282,6.293203550968384
283,5.300564133238151
284,5.825468646902799
285,6.315121368809946
286,5.703461835511057
287,7.009163489550776
288,5.515432012916987
289,5.703093733202033
290,6.077813131176413
291,6.953167320690147
292,6.038355905986258
293,5.4789537976619975
294,6.5566453427697216
295,5.744468978978693
296,6.302573184884968
297,4.461636444782087
298,5.516520118846387
299,6.092343198949656
300,5.4119716593931475
301,5.391199338773375
302,6.418174441026929
303,5.282698040020766
304,5.4653479411020776
305,5.89209194022693
306,5.670038734413318
307,6.05214139074301
308,6.769471490248952
309,6.002892507572261
310,5.134455821030572
311,6.099606174372287
312,6.014747014569416
313,5.566854694952484
314,6.421061886300292
315,5.375104541022903
316,5.3689556629642
317,5.730924411119837
318,6.632646955847861
319,5.595586894356897
320,5.560274865054691
321,6.388672219545118
322,5.700789256892348
323,6.390568491246068
324,6.819277477726416
325,6.172947015586049
326,6.051134624875951
327,5.325715096363021
328,5.446628357318804
329,5.731120539043319
330,5.710634254619708
331,4.983798779563529
332,5.9651709808029505
333,5.604007729675426
334,5.899750032428127
335,5.7462703740834735
336,5.59465071529077
337,5.552901577593499
338,5.329280373581513
339,6.268864974618156
340,5.901896327226611
341,5.479585868808121
342,6.301626961115151
343,5.520611168152682
344,5.968741246991579
345,5.513505889766489
346,6.451846038374114
347,5.73708966503175
348,5.887889323784746
349,5.795060969586329
350,4.977598325183454
351,5.451203345800145
352,6.382384488316335
353,5.673867246049085
354,5.990464151968519
355,5.950511703098092
356,5.711043557155815
357,5.077970485136636
358,5.127383453238862
