,Mean,Variance,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11
0,-0.089239577,0.625216898,-0.356745279,-0.183028292,-0.382286164,-0.022849016,1.256347,0.801756674,0.473416999,-1.24154269,-1.32733806,0.486275991,0.220107054,-0.794989139
1,0.589302311,0.957255457,1.667533506,-0.821310315,0.638523856,-0.037974975,0.634775352,1.454144478,1.670510877,1.367983682,1.020592911,-0.728911773,1.117574704,-0.911814573
2,0.427492608,1.109654616,2.160182662,2.09921859,-0.849233087,-0.301538001,-0.463306236,0.242122069,0.729704351,1.026922378,-1.025407409,0.55661425,1.124121741,-0.169490017
3,0.460916811,0.569099301,0.87521694,-0.242141107,0.645199494,0.928084807,0.499258379,1.175875569,-0.021953369,0.407243839,0.187456474,0.767720287,-1.300918566,1.60995898
4,0.062914835,0.521392491,-0.561346505,1.331031118,-0.425706665,-0.45940513,-0.342327158,0.343183003,1.091081376,0.730525638,0.574267023,-0.408222828,-0.224992078,-0.893109782
5,-0.863232635,0.813791766,-1.523021935,0.569508631,-0.511865195,-0.690081209,-1.43901983,-0.879298024,-1.584843363,-2.240273224,-0.305676112,-0.299709807,0.476081454,-1.930593012
6,0.650842352,0.633460046,1.969616526,-0.720104272,0.192756166,-0.365823965,0.504202986,0.926775445,1.466264477,1.164876584,1.053063573,1.126461196,-0.180245163,0.672264665
7,0.376555301,0.695706037,-0.523783579,1.622117081,-0.002012864,-0.178096815,0.809456893,0.817351634,1.639715304,-0.786091007,-0.243736407,-0.255550116,0.390541122,1.228752372
8,-1.877797352,1.620554158,-1.474351391,-3.305406401,0.454507369,-0.373587167,-2.353910755,-1.468760168,-3.710957343,-0.54682528,-2.158842193,-2.896933205,-1.70316748,-2.99533421
9,-0.280431007,0.572673036,0.971595908,0.045221975,-0.48732093,0.677626467,-0.86367029,-1.000254625,0.236900193,-1.052303849,-1.333825602,0.335024453,-0.893960905,-0.000204884
10,0.004046386,0.366204265,0.978855707,-0.023419837,0.983743311,-0.398375786,0.471975233,0.374799188,-0.741005116,-0.229444761,-0.160817957,-0.945080412,-0.020035574,-0.242637364
11,-1.0273739,0.936712968,-0.15186636,-1.605921236,-1.094233388,-2.214303989,-1.980504528,-1.532680668,-1.691607848,-1.288514313,-0.43433336,1.349205761,-0.687771352,-0.99595552
12,-1.78523647,2.646740767,-4.252715614,-3.066340322,-1.983651065,-0.970527378,0.940790691,-0.849409515,-1.301713963,-4.729943662,-0.004311868,-1.804513847,-2.076248469,-1.324252633
13,1.273899608,0.742312004,0.18487567,1.045060791,1.027029748,2.969508035,1.04595206,0.331969299,1.742662116,0.00759058,1.199192459,1.970368108,1.874739712,1.887846714
14,1.140674986,1.067442944,-1.215034246,1.476948447,-0.681414864,2.121655236,1.036789068,1.243631146,1.844181466,1.118645892,1.910773176,1.69482719,1.484863758,1.652233565
15,-1.016915263,0.879422796,-0.786280738,-1.547841363,-0.884786102,0.505563562,-1.054345048,-2.627227669,-0.291216604,-1.749350446,0.394285543,-0.598304695,-1.848573632,-1.714905969
16,-0.002463174,0.841108545,-0.967191779,-0.474414244,0.25775956,0.957070108,0.636157132,-0.392151515,-1.033121037,1.8900489,0.339588155,-0.684483053,0.485846316,-1.044666633
17,0.000429966,0.671521329,-0.645293849,-0.079337689,0.158024114,0.618234976,-1.09689486,0.022566095,-0.678069401,1.189974988,0.577923505,-0.981679912,1.397064487,-0.477352857
18,-0.529682609,0.364669978,-0.211056137,-1.611343994,-0.954928642,0.671273498,-1.106960665,-0.73908796,-0.738430446,-0.290352097,-0.524574769,0.268413616,-0.55934303,-0.559800683
19,0.19991801,1.397804782,-0.194797702,-2.302330205,0.49413218,0.726026308,-0.037914346,-1.063676183,0.382745005,-0.101686837,2.172615741,1.280581472,-0.359084291,1.402404983
20,0.45442401,1.270334156,0.116945609,-0.724659378,0.012135082,2.05218809,1.804921212,-0.742528324,2.300335513,-0.348892893,0.113700777,0.720088604,-0.909536085,1.05838991
21,-0.081665052,0.416599426,-0.103042015,0.477573577,-0.18142266,-0.500164766,-0.046349432,0.390028943,0.764936112,-0.345635708,0.137865282,-1.715951955,0.463763091,-0.321581098
22,-0.52990747,1.439480492,1.332004097,-1.58467396,-0.080925126,-1.043338298,0.357580566,-1.395154744,-2.580004989,-1.877844412,0.530217093,-0.010296502,0.798357801,-0.804811161
23,0.165728574,1.055590318,-0.644656315,0.397193096,1.602567316,0.097398554,1.789133219,0.063757398,0.413447667,0.71367901,0.20040338,0.053215535,-2.130915061,-0.566480918
24,1.344478665,0.831388455,0.76624455,0.029579742,2.384433219,0.943060888,0.750357769,1.690718766,1.465216347,1.107163633,1.807753794,2.391011408,-0.011525148,2.809729018
25,0.573328955,0.537368077,-0.085911853,1.558864187,1.696450987,0.035885208,-0.144980638,0.622237715,1.177903319,0.928484005,0.413533454,-0.070842383,-0.469961882,1.218285342
26,1.04296325,0.953431841,2.103661043,3.007420432,1.391430113,2.159062845,1.252347722,0.353605018,0.268913379,0.683928315,0.473687695,0.457307766,-0.426223222,0.790417897
27,-0.493731511,1.874150384,0.098174491,1.759118432,-2.29901403,-0.561601039,-0.602803804,-0.281020801,-1.796448092,-2.435140428,-1.248381592,1.729603552,0.42433828,-0.711603103
28,-0.359104213,1.560204033,0.328516392,-1.349738396,0.735374479,-0.946258576,-0.55205063,1.152482661,0.810094121,-1.077253863,-1.877672834,0.658607804,0.567706459,-2.759058179
29,-1.364852689,0.39626753,-1.023100585,-1.740502954,-1.805243357,-1.945117786,-1.772444389,-0.857834116,-1.522557554,-0.687692397,-2.469173791,-0.54812654,-1.510981151,-0.495457645
30,-0.821261552,0.648562559,-1.569398303,0.006142023,0.154978355,-0.994145681,-0.840868498,-0.795969522,-0.067586696,-0.823695369,-1.970824131,-2.310365725,-0.70890402,0.065498948
