,Unnamed: 0,Mean,Variance,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11
0,0,0.10627831816666665,0.87562171924594,1.0634469979999999,0.175295405,1.175398119,1.1040669459999999,-0.824663611,0.837314797,-0.064329388,-1.181806876,1.168320241,0.066383022,-0.79683711,-1.447248725
1,1,-0.8806562988333333,1.0210565465887746,-1.698461811,0.11694801199999999,-1.228156621,-0.8645754309999999,-1.204353649,-2.163173843,-0.673860033,-0.39891375100000004,-1.4188755469999998,-2.378625502,-0.065328328,1.4095009180000002
2,2,-1.5207664075833331,0.5673107805143693,-1.331679541,-0.799750175,-2.392722375,-1.42025695,-0.966647797,-0.559744907,-0.08850687,-2.223824054,-2.378958301,-2.380164351,-1.9205230119999999,-1.786418558
3,3,-1.4497056795,0.6212707269214855,-2.406449055,-2.6904978089999996,-1.2174777890000001,-0.801823215,-0.554580201,-1.838982322,-2.320248254,-0.588496794,-2.183574707,-0.740021052,-0.44620025799999996,-1.6081166980000001
4,4,0.5321904529166667,0.6121257408673569,0.221223703,1.314470361,0.520974643,1.276359436,0.59516225,1.141141519,0.157311578,-0.311389707,1.9085149769999998,-0.749425653,-0.563783654,0.8757259820000001
5,5,0.0018247342499999643,0.2901012049230354,-0.41081703799999997,-1.3126524990000001,0.24390330100000002,0.392751965,0.065189759,0.7855593059999999,-0.421887985,-0.106511492,0.641266892,0.20262904399999998,-0.264415377,0.206880935
6,6,0.17164115050000003,0.592839173726487,-0.38207901899999996,-0.764562464,-0.95287197,-0.232054646,0.361660339,1.000569779,1.147713427,0.968804199,0.930493281,-0.764062803,-0.201217637,0.94730132
7,7,0.019538816999999986,0.9633546971780964,0.03194558,0.817506528,-0.89527123,1.624829949,-0.748664401,-0.303835924,0.223940566,-0.75756471,0.12783847199999998,0.65318791,1.401885073,-1.9413320090000001
8,8,1.97492356375,1.1927173735302246,0.893583613,2.100931398,2.889161177,1.282645976,2.259733282,1.862294141,3.557163108,0.690889567,2.1611157000000003,-0.226094758,3.3294273210000003,2.89823224
9,9,0.7202623199999999,1.1260816601802428,0.167132477,0.7227566240000001,0.727329268,-0.47367653200000004,1.08183569,2.541095125,0.24436955600000002,-0.24767678,3.167430856,0.8017900309999999,0.01267613,-0.101914605
10,10,0.5136311453333333,0.9184376518151192,1.057213433,0.446141209,0.7175015490000001,-0.35495527299999996,0.8700343229999999,0.106883514,-0.170966509,1.8209404930000002,0.150422558,2.340743516,-1.477396991,0.657011922
11,11,0.6530569664999999,1.559747667012683,-0.182073597,0.773822253,1.095059084,0.12016131599999999,2.545765248,-1.8555144080000001,-1.5347186069999998,1.270083116,1.528338121,1.7157469490000001,1.307409834,1.052604289
12,12,0.3178987035,0.5980768755959679,1.131496782,0.376377255,-1.4754997109999999,1.356416592,0.10616337599999999,0.40628723200000005,0.784322176,0.467617106,-0.597252918,0.310593205,1.194471689,-0.246208342
13,13,0.005957408583333342,0.35997310240618824,0.20675142300000002,-1.185389445,0.49489948899999997,-0.393244032,0.11562413199999999,-0.27309544399999997,1.298179007,0.233038649,-0.10131184,0.321867382,0.07877216,-0.7246025779999999
14,14,2.039732111333333,0.4287471650349814,2.1320944980000003,2.253251796,1.191544734,1.631748547,1.443984484,1.8629513530000001,1.914006809,1.421154014,2.586655715,3.4986563189999997,2.936096752,1.604640315
15,15,-3.075930457833333,1.7373381582359875,-3.763259403,-2.4119443130000002,-1.119230781,-4.281323576,-4.057076321,-3.415155059,-5.414958106,-4.190182213,-1.125571286,-1.679380993,-3.3839566939999997,-2.069126749
16,16,0.4300630844166668,0.7949493194032592,-0.793672277,0.20962638600000003,0.596342481,0.60010694,0.22930736399999999,1.8541776140000001,-0.517066234,2.41400826,0.09196289699999999,-0.51648692,0.40626265,0.586187852
17,17,-0.15534999183333334,0.31292941858071593,0.478370894,-0.19422869,-0.999619723,0.503837592,0.37753358299999995,-0.9115710990000001,-0.085496886,0.241820922,-0.056258490999999994,-0.304919669,-1.1540732120000001,0.240404877
18,18,0.07443805266666671,0.8446628635522434,-0.501895271,-0.7416459609999999,0.962681075,1.9378151680000002,0.354085153,-0.028999982,-0.962545123,0.5420796410000001,0.5698705079999999,-1.064049874,-1.0617357440000001,0.887597042
19,19,0.9962764535833335,1.2475531687655916,2.09231193,2.415927615,1.5321932880000002,0.143501219,0.48435044299999996,2.4261344190000003,0.563271309,0.7683126109999999,1.671811241,1.485452816,-0.12701768,-1.500931768
20,20,-2.214820645916667,0.7051490915847256,-2.123422364,-2.688815545,-0.545927516,-1.917648816,-3.276096264,-2.332124133,-3.1818181360000004,-3.6018333210000004,-1.301260189,-1.796143676,-2.1857879330000003,-1.626969858
21,21,0.5380718926666667,1.1268704837154122,1.3791882819999999,-1.211261734,0.644907051,-0.140194354,2.065253441,1.810681525,-0.13328631800000001,0.130081395,-0.445339772,-0.38087284899999996,0.49638735799999995,2.2413186869999997
22,22,-1.6680420048333335,1.9306092170672307,0.18520809300000002,-2.437698548,-3.003594555,-1.973437789,-3.118785355,-1.5439731890000001,0.502848208,-0.163876145,0.186297522,-2.845943236,-3.2877080810000003,-2.515840983
23,23,-1.3422925915,0.674425480907248,-0.073461727,-1.490893319,-1.44325098,-0.7994597309999999,-1.246238515,-1.24105584,0.07042198,-2.368850625,-2.574063795,-1.133760128,-1.2338847929999999,-2.573013625
24,24,0.9929295843333336,0.7468398797159662,-0.059643731,-0.081200231,1.329731718,1.773947725,1.688750639,0.680323193,2.081372654,-0.614981156,0.35876569,1.72006342,1.2538719090000001,1.7841531819999998
25,25,-1.1581688403333332,1.1842341581497977,-2.8608753289999997,-0.74700643,0.463789268,-1.211204465,-1.578916631,-0.934099963,-1.9962272330000002,-0.21501819,-2.420207259,-2.399958497,-0.658106591,0.659805236
26,26,0.20855653833333332,0.625376062117046,-1.1709679640000001,-0.125759804,1.7619993390000002,0.20203165399999998,-0.558533006,1.470210692,-0.347709554,-0.258503676,0.092454405,0.318169787,0.7794579840000001,0.33982860299999995
27,27,-1.234455255,0.8007009178572265,-0.928657081,-1.7811119130000002,-0.029201834,-1.6306168980000002,-0.028885645,0.040466055,-1.536743271,-2.344652742,-2.595650777,-1.197141305,-0.584185709,-2.19708194
28,28,0.7500057989166667,0.6681305198383175,0.624200237,0.94168891,-0.48014618299999995,1.1081038490000001,1.064770676,1.1152764640000001,1.452374514,0.009436084,0.138876873,2.402522638,1.194751803,-0.5717862779999999
29,29,1.8319190894166668,1.3754648688532323,1.647216685,2.499616118,0.804069135,2.680319537,3.2094670780000003,0.35808716,1.6620403990000001,0.597891487,3.719583253,3.262406827,1.39080942,0.151521974
30,30,0.5602005204166666,0.973801689763393,-0.129683772,0.601251684,0.934518367,1.4047828119999999,2.5131800440000003,-0.47293399700000005,-0.08989531199999999,1.910759954,0.22849904199999999,0.264764598,0.729177332,-1.172014507
31,31,-0.36343131408333323,0.7747755406225546,-0.896674393,1.11138276,-0.915720966,-0.360496001,-0.922638038,-1.554084618,0.13534554,-0.825580713,-0.051588943,1.583845428,-0.758421345,-0.90654448
32,32,0.9514378949999999,0.965411949915656,1.102932639,-0.24649286,-0.27978175899999996,1.056421945,1.875439826,2.851757103,1.208994079,0.203319584,2.036047109,0.044265470999999994,-0.069993207,1.63434481
33,33,1.4555970855,0.8001661299417776,1.655140039,0.777989655,2.031853121,0.44597988,2.971384678,2.235648631,2.140627551,2.193407409,-0.08023182200000001,0.47950543100000004,0.8196849940000001,1.796175459
34,34,-0.0168196898333333,0.6867144662788703,-1.17745167,1.6192745590000002,0.567803746,0.618365837,-1.3204628859999998,0.126460016,-0.462934241,-0.8055642820000001,0.632249789,0.556032073,-0.42718654799999994,-0.128422671
35,35,-0.7071288667499999,1.423946842596556,1.250097864,-2.277475962,-0.182978136,-1.19549843,1.072448343,-1.087349267,-1.220505457,-2.71845205,-1.6960807930000001,0.42823964200000003,-0.086100694,-0.771891461
36,36,1.6515222204166669,0.47245992950126287,0.933344353,2.507418754,1.492021394,1.757786546,2.122808355,2.4427216240000003,1.647578543,2.459724416,2.22273091,0.6620817179999999,0.589796862,0.98025317
37,37,0.38998798075,1.0427776957387975,1.8165611519999998,1.036202804,0.9124914159999999,-0.45485808200000005,-0.138352122,1.45127573,1.5598235219999999,-0.669266033,0.522211971,0.20390564100000003,0.312555645,-1.872695875
38,38,1.2300885848333334,0.45061264958427644,1.062715797,1.227210004,1.71527985,1.157300822,0.9668046459999999,-0.495586188,1.571559995,0.5996561189999999,1.9229306000000002,1.2331945340000001,1.584005155,2.215991684
39,39,1.5592280563333334,0.8457641557697065,0.434266835,0.824208997,1.238661675,1.75717842,1.2153855409999998,3.936461927,2.323406961,0.8832738929999999,1.1705463,0.77202952,2.281109876,1.874206731
40,40,-1.8091179166666667,0.9243517958380548,-2.059654627,-2.7292431919999998,-1.265996706,-3.4944969560000003,0.121316072,-0.594317426,-2.48319603,-1.4303614869999999,-1.9245267259999999,-1.6675842459999999,-2.817066558,-1.364287118
41,41,1.6724331674166668,0.8458211067877371,1.597000091,1.250983586,3.015126706,1.479352065,2.017371518,1.9789895380000002,2.794633638,0.7158464409999999,1.197717916,-0.461812185,2.635649099,1.848339596
42,42,0.18366767341666665,1.149923662904438,-0.7602698929999999,-1.034312327,0.5612868360000001,1.296654054,0.81085671,0.042673391,1.259011209,1.261771716,-1.636828056,1.749066959,-0.871787567,-0.474110951
43,43,-1.2314007269166665,0.785090166522333,-1.6787881269999998,-0.38277070399999996,-0.171069787,-0.49336606,-1.1710166359999998,-3.264765685,-2.4777704430000003,-1.17210674,-0.5675493420000001,-1.528424055,-0.470117681,-1.399063463
44,44,1.2876393695,1.1417195345195423,0.763171913,0.598150916,0.022779894,1.5604801119999998,3.177964653,1.948319967,0.461970348,2.422148953,2.540173211,-0.5721562579999999,0.897983775,1.63068495
45,45,-1.0542820028333335,0.47012339266577685,-0.673525675,-0.569657706,0.196830355,-1.44248372,-2.700895071,-1.372419725,-0.6903328740000001,-1.011588838,-0.57800398,-1.380949499,-0.8869572029999999,-1.5414000980000002
46,46,2.1473685175,1.7020086009480846,1.382440585,2.2379522080000003,3.1780180430000002,2.366283116,2.185140965,4.074386978,0.695548745,1.453267813,2.65483256,4.412143962,-0.439959692,1.5683669269999998
47,47,0.5620470835,1.0072898018228247,-0.175326412,0.6979042870000001,-0.147052383,0.23966069899999998,2.256552155,1.07068972,-1.247555307,1.398204651,0.46492793600000004,0.819397595,-0.6783033740000001,2.045465435
48,48,1.2653796087500002,1.5290038732567464,0.18941580800000002,0.046621469000000006,0.949510083,0.066327292,2.261476914,2.041555181,1.864142976,1.922359489,3.064333745,1.1355851190000001,2.838509665,-1.1952824359999998
49,49,-0.5026822060833332,0.6738228969512715,-1.118492441,0.08688363800000001,-0.637159306,-1.416178973,0.433660416,0.311601945,-0.711953521,-1.739466393,-0.798936323,-1.481593656,0.161523645,0.8779244959999999
50,50,1.3153593619166666,0.2621595799837803,0.691395945,1.057734305,1.360283736,1.640641931,2.453059635,1.484847083,1.3870098640000001,0.596952346,0.733500558,1.912951373,1.112959581,1.352975986
51,51,0.7473578639166666,1.3762199559925332,2.151442323,0.09171407599999999,1.738007238,0.765765716,-0.13523168300000002,1.328214415,-1.478450705,2.978652184,0.087508075,-0.11155026900000001,1.4497424280000002,0.10248056900000001
52,52,1.3206218329166668,0.7840611826526814,1.2791335320000001,2.258883944,0.9366918040000001,0.567685868,1.881199186,1.397919238,2.280051608,2.706985855,0.53788254,-0.66982567,1.5285970290000002,1.142257061
53,53,1.26300842275,0.4966456763276906,1.5449349380000001,0.523330964,2.770270421,0.858193394,1.449028195,0.9601360259999999,1.08373287,1.790090433,0.16280656,1.846478479,0.43322404299999995,1.73387475
54,54,-0.424019593,0.666649759281803,-1.313476645,-1.433500775,0.7775871329999999,0.24500692300000002,-0.038990316000000004,0.500078963,-1.764394534,-0.217643148,-0.222827325,-1.471834682,-0.26582345399999996,0.117582744
55,55,0.9345928726666668,1.0226745677810452,0.04407437,0.17800314899999997,2.105383986,3.60873077,0.951201215,0.7058688259999999,0.760570227,1.552068746,-0.041677643,0.755592182,0.048462773,0.546835871
56,56,1.5879595720833333,0.8167073703648345,2.703072052,0.716882052,1.436470016,1.356172095,2.284418058,0.750656129,1.401255067,1.9171034880000002,3.4986571669999997,0.792189955,0.196356704,2.002282082
57,57,0.36445193675000004,0.5519584200386779,0.907496223,1.878939554,0.061843780999999994,0.582196515,0.481125925,1.172860223,0.42020813799999995,-0.49630780799999996,-0.534954979,-0.18085061300000002,0.804805401,-0.7239391190000001
58,58,1.7501748421666665,0.5944977524487701,3.265350536,1.7562013490000001,2.20461824,2.3861175080000003,1.044890399,1.330393378,2.6530984930000003,1.707729092,1.573673558,0.9343080970000001,0.32378710899999996,1.821930347
59,59,-0.9150708363333333,0.6710850397371209,-0.033694112000000005,-0.105066282,0.179966005,-0.8788266370000001,-2.6736005659999997,-0.638957322,-1.4431003390000001,-1.011217483,-1.086944267,-2.120359835,-0.222474637,-0.9465745609999999
60,60,0.6655017530000001,1.1349587761639475,1.033107312,0.7165339690000001,0.619906328,-0.336499451,-1.367490455,0.691819347,2.098331945,0.905370775,0.452618271,-0.7629341209999999,2.581866105,1.353391011
61,61,0.356464954,0.48510198195790216,0.14721520400000002,-0.41722697799999997,0.87336765,-0.132411859,-0.9857369570000001,0.856292567,1.57092858,0.705432863,-0.118720974,-0.030240573,1.060767567,0.747912358
62,62,0.10740433216666671,0.7174061561775068,1.3511728930000002,-0.298526133,0.588110398,-0.8274968629999999,-0.6932348840000001,-0.592584837,-0.031705408,-1.109917089,0.979162265,1.4320175830000001,-0.304911124,0.796765185
63,63,0.17083075758333335,0.996807906040388,0.090333934,0.895815384,-1.607539344,0.7061110690000001,1.9958097280000002,1.2259952809999999,-0.099670715,-1.182572845,0.41890388100000003,-0.47986495700000004,0.789726278,-0.703078603
64,64,-0.28100080683333334,0.3919458379032674,-0.7106817009999999,0.436980627,-0.624601511,-0.7289721109999999,0.6043761670000001,0.26383997600000003,0.260886041,-1.604634558,-0.560361982,-0.704850827,0.266999232,-0.270989035
65,65,2.1211480764999995,0.9651142066202948,2.642843612,2.998829161,2.367561911,0.9840217920000001,2.981457585,-0.080966964,3.56614092,2.500104947,1.6800418590000001,2.7126551119999998,1.260359055,1.8407279280000002
66,66,0.69144080475,1.5966906143269597,-0.43664293299999996,2.160356764,2.71773549,-0.651985447,1.5217801169999998,-0.9806911490000001,-1.0468191759999999,2.076669714,0.16801965100000002,0.13234653400000002,1.215596163,1.420923929
67,67,0.87525501825,1.301846280825138,0.46641949,1.366642089,1.9316994790000002,0.035092458,1.1522286259999999,-1.4372741709999999,0.33172555,2.0401101919999998,3.153271849,-0.156866038,0.9706797340000001,0.649330961
68,68,0.0691963811666667,1.2527875453485204,-0.329491937,-0.44300687200000005,-0.40740555,2.291534649,0.275627063,0.7566457540000001,-0.278982374,0.731367895,0.800615741,-0.264203598,-2.691720883,0.389376686
69,69,-0.2586902466666667,0.7023308086254417,-0.33961634,-0.43718488200000005,-1.0703918540000001,-0.16993962,0.094377381,-0.773717364,2.173751539,0.048505435,-0.497432195,-1.1355160770000001,-0.934951798,-0.062167185
70,70,-1.5942999891666665,0.5084718970500665,-2.521458625,-1.06803117,-2.349070756,-1.1711930720000001,-1.6445469469999998,-2.7815891089999996,-1.280076168,-1.610314913,-0.86213523,-0.334265281,-2.269315773,-1.239602826
71,71,-0.19764581258333327,0.7371461261059503,-1.198987142,-0.267682116,0.667845149,-2.255334032,0.703577372,0.000856515,0.538122277,0.883711879,-0.056424847,-0.305246869,-0.42866977799999995,-0.653518159
72,72,0.9290005002499999,1.131417415034732,2.290331601,1.614475139,0.11501182199999999,1.174794939,1.495794268,-1.5694151530000002,1.902951085,1.015050903,-0.17041806,1.656865889,0.022176687999999996,1.6003868819999998
73,73,-0.25733048466666664,0.5038244774569965,-0.08528117,-0.758583442,0.275653672,-0.63722503,-1.287147458,0.49083118600000003,0.8025519720000001,0.014255331000000001,-1.698828851,-0.34412554100000003,0.40130480700000004,-0.261371292
74,74,2.786926787583333,1.4766259089858478,2.597194781,5.141129832,3.505194631,2.7693718360000004,0.449934502,3.9116546089999997,1.262189174,4.078982488,2.537522859,2.824384921,1.947562316,2.417999502
75,75,0.8127604250833332,0.4655182316438651,1.247287522,1.266275825,-0.646167026,0.7803975209999999,1.181350873,0.721188614,-0.34943878,0.724242325,1.373482835,1.630180807,1.4399303159999999,0.384394269
76,76,0.006867701499999994,0.37318951054335653,-0.21168330800000001,1.091033098,-0.12007271800000001,-0.511091021,-0.659589372,-0.776134129,0.427697644,-0.56713557,0.090730125,1.158020159,0.259050919,-0.09841340900000001
77,77,-0.11472746616666663,1.7181214815696517,-0.502108859,0.594342602,-0.48465952,1.1211196209999998,2.169507089,-0.953357955,-0.745079948,-1.64464634,-2.3338824519999997,1.5209132319999998,-1.068234259,0.949357195
78,78,2.4566898259166665,0.8231889510584519,1.6741778269999998,3.300398465,1.3652064640000001,1.308336046,2.615354928,4.094783474,2.597295789,2.357956072,2.418537137,3.774204187,1.236177212,2.73785031
79,79,0.8246518198333334,1.2428977872851568,1.225717664,-1.5488173459999999,1.4396329719999998,0.265056748,2.037959481,-0.520549495,1.7962662169999999,-0.076247865,1.534860684,0.845718174,2.475154679,0.421069925
80,80,-0.10499192125000001,1.1809200726428288,-1.016773608,0.037797662999999995,1.796432125,-0.6929531529999999,-1.596096926,0.754192181,-0.659645844,0.757251248,-0.440396629,1.439299769,0.136295191,-1.7753050719999999
81,81,2.0089368742500002,0.3865622601939081,2.164038257,2.363690221,1.7301572440000001,3.501743753,2.13406451,1.685198213,0.947139356,1.995883836,2.1123611330000003,1.7591061769999998,1.218463729,2.4953960619999997
82,82,0.9208657859999999,1.5768087348686068,-1.611690153,3.0859633289999997,0.334346829,0.0116803,2.1724197999999997,2.8652625,0.506691449,0.8356422509999999,0.751040112,0.20044778100000002,0.413444395,1.485140839
83,83,-0.685238645,1.0066405500563567,0.868258271,-1.061402583,-0.06670528099999999,-1.0093691409999999,-0.934958295,0.380518289,-1.511944919,-2.682818216,-1.9594843419999999,-0.626764744,0.153130773,0.228676448
