,Unnamed: 0,Mean,Variance,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11
0,0,-0.2519361477240191,1.3766431366761793,-0.5060300149636593,-2.3926989922742448,0.031353094371389584,-1.9718881155546704,0.9231977431963774,0.13751861774398486,1.0082191101571059,0.7278374985933005,1.0558705019022097,-0.28312033002171844,-1.541761045471696,-0.2117318403666086
1,1,1.0893054012337244,0.4287631918437725,1.7402568751493015,2.027702576641317,1.7160474240599803,1.6176634819290336,1.0698159745445035,0.047748289747056034,0.4573846698950307,0.9713664160204899,0.1501212395537226,0.8393815561397215,0.853453686769285,1.5807226243552488
2,2,0.3227145841152655,1.5877833495861244,2.7886937395299767,0.9469192481290492,0.14226598470440294,0.5864896749951264,-1.8670316657295931,-1.5307022446050205,-0.01573863963784711,1.5453284211370613,-0.1909290714312386,0.2585949589394576,1.16413956840781,0.0445450349440002
3,3,-1.13135774114401,0.5956172114212229,-0.8021745768534607,-0.6579142663604557,-2.870396316343239,-1.2657072762822632,-0.8343912716680868,-1.8833036520907076,-1.98081463546794,-0.38218275649681704,-0.8731299100138159,-0.962365024516066,-0.07004829325950834,-0.9938649143757594
4,4,-1.8744508499509769,1.0027667522411645,-3.2046960135625744,-1.99107976770476,-1.8044743838438981,-1.178826202875742,-2.457322740234261,-2.706757068196481,-2.6250273841621774,0.7540333641441497,-2.1442297948534224,-1.4519920473006056,-1.8537791507435102,-1.8292590100784416
5,5,-0.30772959498755004,0.8659715621668795,0.18871532771013266,0.012360963939263005,0.8311872649763528,-1.4628030203706588,-0.5574347148060043,-1.310897030095358,-0.0743726739342076,-0.5323725692466337,-0.2276059318412489,1.3218013651473557,-1.9176054758556291,0.03627135452603567
6,6,0.039626666222991346,0.5011112888635729,0.10893197538354092,0.7505941250252786,-0.6624919507869933,-0.5298424983629778,-0.3342150930442489,0.7340275734681367,-0.8569553963759805,1.3632604276161338,0.2885418499087017,-0.8760420939746156,0.3502564523552563,0.13945462346366427
7,7,-0.016210685243975897,0.666107254140972,-0.42536321147365386,-0.7944666529944819,-0.05830652671048775,-1.9283929879501287,0.16398991637860444,1.0933679668233347,0.6428057198180829,0.4687327212678938,0.016464182036776017,-0.5069684705473592,0.4235490881078857,0.7100600323158232
8,8,0.11115358775456353,0.8859094160749454,-0.23121741852508865,0.6793303818117625,-0.289035271458761,-0.09657973284572242,0.20185038946340755,-0.5649873911823251,1.3011250034507016,-0.3873622393354973,2.3957845628155434,-0.3968451169021729,-0.2099704743464624,-1.0682496398906232
9,9,2.5400533938212004,0.7458064111340071,3.089988995245748,3.731890481792292,2.391837278866815,1.340301820223447,3.807885314855157,2.919987143030633,1.036220589031238,2.102016327115066,2.7480282792537176,2.0690971456359235,2.1039711458395747,3.139416204964796
10,10,-0.0025431066507216236,1.2063236282488947,-1.6059882582355705,0.7061815715540687,0.8338960844792473,-1.165928337918956,0.1338484307534107,-0.08952330446772244,0.9240690606208808,-1.6007446264665253,-1.0677841982435885,0.35908302687289484,0.9598798727809138,1.582493398462287
11,11,0.40956183791347645,0.8598573553091547,0.4155690033697728,-1.0508102215734103,0.3025184710069493,1.669990176957027,0.3364492898969621,1.042210698058566,0.2635795123947156,-0.2510888496046109,-0.8513515949104152,0.3870771758927831,2.218230361210711,0.4323680322626677
12,12,0.9356892010866321,0.7915418779184094,0.3812337042415748,0.4439504885155579,2.2116099642316054,2.9364937519902927,0.5622692391227564,-0.2374572670793229,0.7121101839039589,0.4756897982135644,1.6211140555762116,0.974453120644798,0.6612187211680207,0.485584652510567
13,13,0.8322352513241663,0.7609763109596899,1.160608090099021,1.133812475682305,-0.2647874383677194,0.1622839488043865,-0.141162377300926,2.6219854399176747,0.13191193509590815,1.9240611828330323,0.862691879444644,0.351601771698748,0.5845664469009827,1.4592496610819383
14,14,-0.017630970990911533,0.7620492234622563,0.03212140801036128,-0.3006955415621917,-0.3448035510389512,-0.7629198394446677,-0.014113166847423845,-1.0158536615088622,-1.0496518630931482,1.9399049496081635,0.8524156039232357,-0.6217527537004727,0.4775558447990133,0.5962209189640052
15,15,0.5541943070328795,0.48226432225613886,1.2028158409345648,-0.0325902669110012,0.6067423059489316,0.4734889533252386,-0.4196872473152884,0.8808915040171487,0.794735863377031,0.10633481812263336,1.5923838965684338,1.222790276510289,-0.6949102174683002,0.9173359572848728
16,16,1.2299525011668735,0.8320437923978681,1.9685622657895312,-0.16345074510111013,0.9774551509060709,2.1095751454607004,0.4107891810626672,1.3576349767638454,1.3624076834897652,0.5546203181481437,3.095292807465198,1.5366287327332433,1.3577687086164856,0.1921457886679434
17,17,0.16099961207195362,0.4508644097574584,-0.9307689593632352,-0.03492039106185471,0.4563699664572307,-0.2160832190614049,0.4158954185675287,-0.0969274625945373,0.8942623994193698,0.5559063142138823,1.2020341739108698,-0.6740515579894979,0.8482748707123852,-0.4879962083472928
18,18,0.5837699952419957,0.7886741886710084,1.1322928242886667,-0.8211138515578079,1.5483723111860397,1.472141875000723,-0.29551419292631353,1.6987253691842181,0.6689748599540937,-0.4536509884030416,1.2497356493871878,0.3347801482512388,0.8806037612251412,-0.4101078226861992
19,19,-2.1722136370334573,1.2234468178189934,-1.8649282183972282,-1.333490821707224,-2.788671764687165,-1.7054306854905437,-0.4912188093736831,-1.3761474494388175,-4.680600567479043,-1.9649932893095805,-2.5664812407903512,-1.3252415244436957,-2.7914093535618067,-3.1779499197223435
20,20,0.8632596148203687,0.49798964240347376,0.5274632768418258,0.792676194067143,0.9550525139331084,0.1224552452234913,-0.2517143842372514,1.7873559856708627,0.4194084483481933,1.4026298347435828,2.257368523053962,0.5542337333949963,0.5988642222580132,1.193321784546499
21,21,-0.0003878172450616964,0.4533016920780881,0.10452743750573924,-0.6533841221714966,-0.2296726415020324,-0.8177306588040079,0.2281739109153753,1.0484753765567376,-0.06296180191791279,-1.1345743434877098,0.6520995284369299,0.32341652528738785,-0.327523004981914,0.8644999872221631
22,22,-0.8902582317062819,0.7753051972326368,0.3646044169840615,-0.9923063431007502,-2.4064407452388563,-0.1538398560201817,-1.2253758160092891,-0.20362012693665335,-1.0960484844434508,-0.18348286889265775,-0.7786901378511741,-0.11976513239631292,-1.6707971158242776,-2.217336570745841
23,23,-1.4351453722122345,1.08362842995792,-2.355439535976789,-1.2323637609734388,-2.30538464565514,-0.1806282889697377,-1.568004832606768,-1.5356651265388994,1.0107968372568192,-2.122061181643557,-2.6740796819783417,-0.7819064394956635,-1.9292221397622704,-1.5477856702030282
24,24,0.46172103976344747,0.6594285398084139,0.34051903736000816,1.4308453477007,0.230007917887096,-0.6447024717592198,1.2484800156753653,0.7671573138514453,1.1296095056668911,-1.4248434861297483,0.4191155357719898,0.9946477637947502,0.45188366057076096,0.5979323367713311
25,25,1.4550262861885344,0.9854684556130183,2.065998346812324,3.2373673203988824,1.280178513022658,1.7985397138514247,1.05965967607749,1.7805323314138368,1.3006296310547458,1.681279891831664,-1.084229585843106,1.6738556831742808,0.9598281050083248,1.7066758074598871
26,26,0.10492436565975864,0.6568124893752546,-0.6705916698108307,-0.5977853891375807,0.7650836089129741,0.9759407604118038,0.030509822258189837,0.18112841309866465,0.744311608550333,-1.4746180423980773,0.9898229173858126,-0.7413385664957081,0.2433654459581477,0.8132634791833747
27,27,0.8485967104052029,1.0450113844951128,0.8535143341404055,1.3999385656338026,1.7646968911167633,0.5650266006024609,1.558226682278358,1.5483971430515855,1.5562148419446902,2.114884587131429,-1.3190824315394534,-0.5498878480494055,0.427456731151652,0.263774427400147
28,28,0.28594909814165465,1.3935372844073468,2.5275092930138783,1.6110531758635722,-0.3339719074130589,-1.4303230943016911,0.6587166416484543,-0.6635783459841584,0.7515212770260373,-0.048050558508623054,0.8331015304023235,0.11100571139192117,-1.4864844141990972,0.9008898687602966
29,29,-1.2125600753578063,0.7541797059941353,0.7342943556581754,-1.4340320913721023,-1.5624509405149891,-1.7300365426810143,-2.0731642013705125,-0.6329790288666306,-1.086833439934721,-1.6678579364295931,-0.016898817904396513,-1.2489963548652758,-1.4996122124194091,-2.332153693593208
30,30,1.012545431100044,0.8542733155614303,0.0782255640109043,2.2199561130868943,2.8183953237460866,0.7526817621663155,0.6368902115086167,1.7227503431702484,1.7677692572314725,0.26869857607678604,1.025143230448335,0.1813365830591145,-0.09132296708594956,0.7700211757817025
31,31,-0.9017130612026084,1.0744698583803032,-0.6133319158549155,-0.23585034475916256,-2.702432154333061,-0.3553855518359692,-1.1465865097005925,-1.946199075133884,0.3021998040416556,-2.220888472628068,-1.3618180368801591,0.592819307846957,0.0421540875892934,-1.1752378727833943
32,32,0.28667192744299247,1.2051981429488197,-0.18467373409905308,1.3222665551991004,0.027546102558430263,1.565216215640251,1.9336795089170251,1.0706418395301598,0.4115114855020836,0.4060148856120688,-0.9675154884363288,-1.7560570992187206,0.3953350048969124,-0.7839021467860192
33,33,-1.2724326184288104,1.1448162534386992,-0.6048604614517983,-0.6758657363302184,-2.4866875757959104,-0.09118965778914934,-2.058287629911527,-2.472365473162038,0.9071617073566298,-1.6159495766541594,-2.1006747364392258,-0.8373553693547361,-2.2812085297370297,-0.951908381876564
34,34,-0.33846768701325347,0.5182329966843311,-0.07428128651975632,0.39642082769942855,0.1383629843915259,-1.804923446290496,0.6507606770816624,-0.4973314261283984,-0.987591500370446,0.16221858611728002,-0.5721121466764675,0.273118026836198,-1.0084800020551687,-0.7377735382444036
35,35,0.42316318710765377,0.46650336435365153,0.5257861702475629,0.6630994096242178,0.3926364452936063,1.8227669520848488,-0.12862275825631134,0.4335163297333751,0.28943503275627525,0.6131064360676439,1.2826909680179126,-0.6316415751809422,-0.5178775906196228,0.3330624255232789
36,36,-0.19442172762609758,1.8443889386404544,-1.7481675603034597,-1.1106491059385624,0.19992879898978386,0.7270656651265341,0.2718539542259748,-2.819470169403204,0.1760208880768788,-0.7258672334764009,-0.8802109144801507,0.3456581719661532,2.3865094709906325,0.8442673027126478
