id,quality
0,5.0
1,5.0
2,6.0
3,4.0
4,4.0
5,4.0
6,5.0
7,5.0
8,5.0
9,4.0
10,4.0
11,6.0
12,4.0
13,5.0
14,4.0
15,5.0
16,4.0
17,4.0
18,4.0
19,5.0
20,5.0
21,4.0
22,6.0
23,6.0
24,5.0
25,3.0
26,4.0
27,4.0
28,5.0
29,5.0
30,6.0
31,5.0
32,6.0
33,6.0
34,5.0
35,4.0
36,4.0
37,5.0
38,5.0
39,4.0
40,5.0
41,5.0
42,4.0
43,5.0
44,5.0
45,5.0
46,4.0
47,5.0
48,5.0
49,5.0
50,5.0
51,5.0
52,4.0
53,6.0
54,4.0
55,4.0
56,6.0
57,5.0
58,4.0
59,4.0
60,5.0
61,5.0
62,5.0
63,5.0
64,5.0
65,5.0
66,6.0
67,5.0
68,4.0
69,5.0
70,4.0
71,5.0
72,5.0
73,4.0
74,4.0
75,5.0
76,5.0
77,6.0
78,4.0
79,5.0
80,5.0
81,5.0
82,5.0
83,4.0
84,4.0
85,5.0
86,5.0
87,4.0
88,6.0
89,5.0
90,4.0
91,5.0
92,5.0
93,4.0
94,5.0
95,6.0
96,4.0
97,6.0
98,5.0
99,4.0
100,4.0
101,5.0
102,5.0
103,5.0
104,4.0
105,5.0
106,5.0
107,5.0
108,4.0
109,5.0
110,4.0
111,5.0
112,5.0
113,5.0
114,6.0
115,4.0
116,6.0
117,6.0
118,6.0
119,5.0
120,5.0
121,6.0
122,5.0
123,5.0
124,4.0
125,5.0
126,5.0
127,5.0
128,5.0
129,5.0
130,5.0
131,5.0
132,5.0
133,4.0
134,5.0
135,5.0
136,5.0
137,5.0
138,5.0
139,3.0
140,5.0
141,6.0
142,6.0
143,6.0
144,6.0
145,6.0
146,4.0
147,5.0
148,6.0
149,4.0
150,5.0
151,7.0
152,4.0
153,5.0
154,5.0
155,4.0
156,6.0
157,5.0
158,6.0
159,6.0
160,5.0
161,5.0
162,4.0
163,7.0
164,4.0
165,5.0
166,5.0
167,4.0
168,6.0
169,5.0
170,4.0
171,5.0
172,5.0
173,6.0
174,5.0
175,5.0
176,4.0
177,6.0
178,5.0
179,5.0
180,4.0
181,5.0
182,5.0
183,4.0
184,6.0
185,5.0
186,4.0
187,5.0
188,5.0
189,6.0
190,5.0
191,5.0
192,5.0
193,5.0
194,6.0
195,6.0
196,4.0
197,5.0
198,5.0
199,5.0
200,5.0
201,5.0
202,4.0
203,4.0
204,5.0
205,3.0
206,5.0
207,5.0
208,4.0
209,5.0
210,6.0
211,4.0
212,6.0
213,5.0
214,6.0
215,4.0
216,5.0
217,5.0
218,5.0
219,5.0
220,5.0
221,4.0
222,4.0
223,6.0
224,4.0
225,5.0
226,5.0
227,6.0
228,5.0
229,6.0
230,4.0
231,5.0
232,5.0
233,5.0
234,4.0
235,6.0
236,5.0
237,5.0
238,6.0
239,5.0
240,5.0
241,5.0
242,5.0
243,4.0
244,5.0
245,5.0
246,5.0
247,6.0
248,5.0
249,4.0
250,6.0
251,4.0
252,5.0
253,5.0
254,7.0
255,6.0
256,5.0
257,5.0
258,4.0
259,6.0
260,4.0
261,4.0
262,4.0
263,5.0
264,5.0
265,5.0
266,4.0
267,5.0
268,5.0
269,4.0
270,5.0
271,5.0
272,5.0
273,6.0
274,5.0
275,5.0
276,4.0
277,5.0
278,5.0
279,5.0
280,4.0
281,5.0
282,4.0
283,4.0
284,6.0
285,5.0
286,4.0
287,6.0
288,4.0
289,5.0
290,5.0
291,6.0
292,4.0
293,4.0
294,6.0
295,4.0
296,5.0
297,4.0
298,5.0
299,5.0
300,4.0
301,4.0
302,5.0
303,6.0
304,4.0
305,5.0
306,5.0
307,4.0
308,5.0
309,5.0
310,5.0
311,5.0
312,5.0
313,5.0
314,6.0
315,6.0
316,5.0
317,5.0
318,5.0
319,4.0
320,5.0
321,4.0
322,6.0
323,5.0
324,6.0
325,5.0
326,5.0
327,6.0
328,5.0
329,6.0
330,5.0
331,4.0
332,5.0
333,5.0
334,5.0
335,5.0
336,5.0
337,5.0
338,6.0
339,4.0
340,5.0
341,6.0
342,6.0
343,5.0
344,5.0
345,5.0
346,5.0
347,4.0
348,5.0
349,6.0
350,5.0
351,4.0
352,5.0
353,5.0
354,6.0
355,5.0
356,5.0
357,4.0
358,5.0
359,4.0
360,5.0
361,5.0
362,5.0
363,5.0
364,5.0
365,4.0
366,6.0
367,5.0
368,5.0
369,4.0
370,5.0
371,6.0
372,4.0
373,4.0
374,4.0
375,5.0
376,5.0
377,4.0
378,6.0
379,6.0
380,4.0
381,5.0
382,5.0
383,5.0
384,4.0
385,4.0
386,6.0
387,5.0
388,5.0
389,5.0
390,4.0
391,5.0
392,5.0
393,5.0
394,6.0
395,6.0
396,5.0
397,5.0
398,4.0
399,4.0
